ric,adv,market cap
SSH.O,0.033872525,6.020386255
SSH1V.HE,0.272767619,79.489671
SSHA.NS,0.261515079,114.0839302
SSHIP.OL,0.022835185,10.03985098
SSHP.SI,0.00910624,78.28192739
SSI,1.62120611,138.218385
SSI.BK,0,45.76872812
SSI.PA,0.035073018,44.04343254
SSI.PS,0.073024069,188.4481827
SSIA.JK,0.485068038,198.5794346
SSIf.BK,0,45.76872812
SSIL.BO,0,NULL
SSIn.BK,0,45.76872812
SSIP.OL,0,99.03069502
SSKN.O,0.007694869,5.47373004
SSL.TO,2.261531202,697.7877333
SSM.V,0.021296595,3.087932132
SSMS.JK,5.749428342,1074.412983
SSN,0.049178531,12.20095571
SSN.V,0.001620414,1.109178122
SSNC.O,28.94379289,6424.34146
SSNI.K,1.931676512,725.8771672
SSO.TO,4.752704419,1262.215776
SSOL.KL,0.012817812,6.43678264
SSOL.OL,1.457427578,391.0898906
SSP,8.057776821,1102.683001
SSP.V,0.090645392,49.42114929
SSPD.BO,0.024022401,19.33020812
SSPL.BO,0,0.325471603
SSPM.NS,0.097089147,14.56184333
SSS.V,0.00623082,3.060807893
SSSC.BK,0.006307821,66.47672914
SSSCn.BK,0.001080968,66.47672914
SST.BK,0.097328776,128.5329452
SSTf.BK,0,128.5329452
SSTK.K,13.53034526,2098.526499
SSTM.JK,0.000242104,19.76672957
SSTn.BK,0.009248972,128.5329452
SSTPFu.BK,0.002674613,15.6552362
SSTr.AT,0,NULL
SSUD.DU,0.112177176,39.62803616
SSV.V,0.052493247,24.05637004
SSW,5.367208255,1338.679626
SSY,0.063891924,10.29331472
SSYS.O,17.48355612,1013.478388
ST,47.97192104,6326.954428
ST.TO,0.004037616,7.921419837
ST5G.DE,0.148935469,189.6886943
STA.BK,1.186859251,491.7472965
STA.V,0.001661364,1.805423933
STAA.O,0.897938179,359.8395579
STAB.DE,1.021115961,1309.212476
STAB.SI,0.000554788,44.81929007
STAD.BO,0.00143846,5.169911208
STAf.BK,0,491.7472965
STAF.O,0.423655567,8.61025515
STAG.K,11.94646387,1611.532239
STAGn.DE,9.170944808,3164.243974
STAL.BO,0.002313429,18.42856404
STAM.BO,0.162566343,138.9893913
STAM.NS,0.403969814,138.9893913
STAn.BK,0.127134421,491.7472965
STANLY.BK,0.025554147,371.78607
STANLYf.BK,0,371.78607
STANLYn.BK,0.024394953,371.78607
STAR.JK,0.005532742,20.6261536
STAR.K,4.284728987,911.2700373
STAR.KL,0.030353463,443.2794455
STAR.SI,5.270518715,4172.354857
STARm.BK,0.227390509,25.53749888
STARmf.BK,0,25.53749888
STARmn.BK,0.002110933,25.53749888
STAS.SI,0.008553697,45.61368654
STAX.PA,2.36825E-05,0.54133021
STAY.K,14.52419964,2684.303795
STB.OL,12.08142266,2378.933885
STB.TO,0.943726799,539.7595781
STBA.O,2.811983038,1091.485351
STBI.NS,0.00755763,16.28475624
STBP3.SA,0.647070014,599.009923
STBZ.O,0.912699085,826.071012
STC,11.07256835,1052.409504
STC.V,0.006872814,8.375464612
STCAS.HE,0.014156128,493.2129825
STCBV.HE,0.257919562,493.2129825
STCI.NS,0.530813407,116.4947467
STCL.BO,0.010138581,20.29970323
STCM.SI,0.02322676,582.36686
STCM.TA,0.005648729,9.551566915
STCO.BO,0,19.04554783
STDB.BO,5.25591E-05,0.626542381
STDM.PA,2.890046613,6233.554142
STDY.O,0.036394756,77.5383301
STE,32.9708553,5765.066922
STE.V,0.000213265,1.399119086
STEa.ST,0.086938854,7628.859148
STEAV.HE,0.03754919,7628.859148
STEC.BK,4.434857324,1076.341554
STEC.BO,0.052989931,12.43119211
STECf.BK,0.00124101,1076.341554
STECn.BK,0.940206024,1076.341554
STEE.KL,0.167511717,128.0912079
STEFb.ST,0.206620597,191.7599237
STEG.SI,5.916391632,6963.757664
STEI.BO,0.355117033,92.46231207
STEL.SI,49.0230844,44589.2076
STEM.DE,9.28844E-05,1.46912013
STEM.O,0.514966481,10.55762848
STEN.PA,0.124567882,49.90641595
STEP.MI,0.035431599,16.71655285
STER.BO,0.005319714,7.95703416
STER.KL,0.019730278,8.278645995
STEr.ST,8.439339045,7628.859148
STERV.HE,29.08468032,7628.859148
STEW.BO,5.71216E-05,1.166742455
STF.PA,0.209332118,1011.505078
STFC.O,0.41849699,960.6530291
STFP.WA,0.00893266,56.51845321
STG.MC,0.00029148,142.5500972
STG.SN,2.325450289,10399.71205
STG.TA,0.004026831,9.22331086
STGJ.BO,0.002211622,4.106391234
STGN.S,0.040644497,187.775652
STH.V,0.001053264,3.975236654
STHAI.BK,0,NULL
STHAIf.BK,0,NULL
STHAIn.BK,0,NULL
STHL.SI,1.567737322,1266.959908
STHO.SI,0.013001836,28.54182503
STI,166.8083301,22635.43448
STI.PS,0.294578659,159.228141
STI.V,0.00014483,0.994191487
STIB.NS,0.000342989,4.381267501
STIK.KL,0.570395733,730.3682449
STIN.BO,0.016771525,17.87569107
STI_pa,0.543609371,22635.43448
STI_pe,1.013977691,22635.43448
STJ,222.7879458,22512.26652
STKP.WA,6.95095E-05,29.26844792
STKS.O,0.019409526,57.51847025
STL,12.81042031,2325.676764
STL.OL,60.76446562,53768.92492
STLD.O,87.40969587,6547.428545
STLE.BO,0.000213991,0.761019075
STLG.NS,0.024179256,7.348004167
STLI.KL,0.002668052,30.18292683
STLL.ST,0.023927285,20.37755549
STLN.S,0.390140031,647.0647468
STLRU.O,0.025999967,90.19187177
STLT.NS,0,NULL
STLY.O,0.052769694,20.21257703
STM,25.32083386,7929.30397
STM.MI,34.79093624,7929.30397
STM.V,0.04888235,7.272068107
STML.O,2.512923111,225.2144811
STMN.S,14.25879235,6083.932547
STMP.O,26.70518755,1556.735532
STN.PS,0,NULL
STN.SN,0,36.44303887
STN.TO,3.620145351,2543.653895
STNG.K,11.42044367,721.559261
STNM.BO,0.012063641,12.28312119
STO,35.16582099,53768.92492
STOGR.CO,1.954149111,1733.391993
STOL.BO,1.37885E-05,3.026154925
STON.BO,0.020339408,10.12721987
STON.K,2.10189629,879.5971465
STOR.K,26.79704424,4116.479098
STOR.KL,0.002464893,50.77981019
STOR.NS,0.271425505,62.7527942
STORM.OL,0.003597251,11.08362917
STORYb.ST,0.370284236,240.1007073
STOV.BO,0.020615939,65.43321327
STP.WA,0.373356729,625.2232645
STPI.BK,2.299664239,420.8637294
STPIf.BK,0,420.8637294
STPIn.BK,0.154310687,420.8637294
STPJ.J,0.096913137,400.640133
STPM.NS,0.284249524,29.85551308
STQ1V.HE,0.013498599,33.00106922
STR,34.23179239,4396.529733
STR.PS,2.42195E-05,1232.985701
STRA.O,3.509865679,646.5811075
STRA.SI,0.010636008,467.3339441
STRAX.ST,0.016547439,68.74467132
STRC.BO,2.3832E-05,15.44623262
STRF.NS,0.072798028,377.0302174
STRG.F,0.000674273,6.673356311
STRh.V,2.20736E-05,0.667667329
STRINVS.CO,0.01142946,40.1341839
STRL.O,1.426669221,192.0227635
STRM.O,0.068083421,37.53968244
STRN.S,0.013829929,45.1069854
STRONG.OL,0.05123398,64.61228637
STRP.K,3.013656649,319.1918419
STRS.O,0.366865405,194.615967
STRS.TA,1.434661533,1686.848061
STRT.O,0.627777497,126.6871795
STRV.VI,0.227951572,3658.708072
STRZA.O,33.80312632,3019.097908
STRZB.O,0.004949692,3019.097908
STS,7.962260482,198.4756455
STS.MI,1.135492536,2279.568954
STSA.NS,5.114742389,1254.480023
STSB.MM,0.001199287,6.324553227
STSP.BO,0,NULL
STT,149.8289147,27616.97744
STT.V,0.000695317,5.654627662
STTE.NS,1.993165918,627.8936793
STTL.NS,0.209351873,96.32718315
STTP.JK,0.000261447,317.6488643
STTU.BO,0.000303873,1.703963634
STT_pc,0.511470944,27616.97744
STT_pd,1.596788642,27616.97744
STT_pe,1.158787744,27616.97744
STT_pg,1.16462613,27616.97744
STUD.BO,4.69859E-05,2.348557754
STUL.BO,9.06544E-07,7.513448053
STV,0.056143946,70.4190474
STVAb.ST,0.006549618,2.400230516
STWB.BO,0,0.390059953
STWD.K,41.23340147,5227.542513
STWH.NS,0.624989364,154.7942797
STWK.ST,0.016336869,9.074260435
STX.CD,3.0054E-05,12.44150247
STX.O,192.9385049,10270.79763
STXPP.WA,0.063882795,221.1311706
STZ,215.8320695,33429.55478
STZb,0.027182004,33429.55478
STZEa.ST,0.136305553,689.7333683
STZEb.ST,2.39361887,689.7333683
SU.TO,98.69057178,51745.23712
SUBC.OL,13.34820839,3692.571268
SUBR.NS,0.341146329,130.6054605
SUBU.KL,0.001453926,72.96508847
SUBX.NS,0.661325006,86.43991681
SUBXq.L,0,86.43991681
SUC.BK,0.024840573,315.8793398
SUCB.BR,0.00017347,1.007809432
SUCE.CA,0.035146007,191.6887471
SUCEI.RTS,0,NULL
SUCEq.L,0,191.6887471
SUCf.BK,0,315.8793398
SUCH.BO,0.026909258,36.7967568
SUCn.BK,0.0009613,315.8793398
SUDa.SN,0,988.3731914
SUDR.NS,2.11068E-06,0.807793313
SUGI.JK,0,217.0438706
SUGR.CA,0.003421361,177.1090564
SUH.AX,0.002477671,1.581309501
SUHL.SI,0.093483514,105.1387594
SUHT.NS,5.659654884,1199.692892
SUI,30.78917971,5246.080601
SUIh.V,6.48283E-05,0.432666709
SUIJ.J,1.9960379,632.4430305
SUIN.NS,1.151118926,35.85550911
SUJM.NS,0.009204853,13.05751674
SUL.LM,0,NULL
SULA11.SA,3.38908091,1987.245418
SULE.BO,0,NULL
SULI.JK,0.094751677,51.09268099
SULT3.SA,0,2.358947422
SULT4.SA,0,2.358947422
SUM,16.7430592,2641.776196
SUM.TO,0.218781283,281.372471
SUMG.BO,0.16512484,85.69667239
SUMI.BO,8.93003E-06,1.410860876
SUMM.L,1.233152712,154.0786183
SUMM.NS,0.033872725,74.36056734
SUMP.NS,0.032461296,14.67412385
SUMR.O,0.014141943,39.6616821
SUMZI.RTS,0,NULL
SUN,11.13546948,3186.008637
SUN.CD,0.038277708,6.577472158
SUN.NS,22.78191626,26805.20161
SUN.PS,0.00581425,44.98145095
SUN.S,6.790305068,3393.116594
SUNA.BO,0.000463033,2.172063561
SUNC.BO,8.13544E-06,0.14779022
SUND.SI,0.057698115,141.2510229
SUNP.SI,0.188667327,208.9455512
SUNS.BO,0,3.328207644
SUNS.KL,0.030467741,177.6454093
SUNS.O,1.144841596,181.0730455
SUNT.NS,0.372875257,271.3037588
SUNT.SI,7.314547181,3056.001046
SUNW.KL,2.081665341,1253.524352
SUNW.O,0.526470238,64.85569431
SUP,4.056872179,627.7749777
SUP.LM,0,NULL
SUP.V,0.018687339,5.667926422
SUPE.NS,0.125506287,405.4927087
SUPER.BK,16.63604064,1260.84584
SUPERf.BK,2.12138E-06,1260.84584
SUPERn.BK,0.807759234,1260.84584
SUPI.NS,1.228947686,1718.44861
SUPM.KL,0.929209252,352.9258942
SUPM.NS,0.003404713,1.342364119
SUPN.O,15.12093872,1007.497487
SUPR.JK,0.003010983,611.0388188
SUPV.K,1.468960483,704.0070923
SUPX.BO,0.000129472,0.702335053
SUPY.NS,0.149454666,5.511261593
SURA.NS,6.61054E-05,0.455454633
SURC.BO,0,NULL
SURG.DE,0.140638989,386.9498771
SURI.KL,0.058265749,144.7121911
SURJ.BO,0.00020576,3.13763971
SURL.BO,0.000389681,12.07377686
SURM.BO,0.004395923,3.473451595
SURN.NS,0.022561313,17.37063758
SURP.NS,0,0.368384077
SURR.NS,0.81851133,157.4187338
SURS.BO,0.031875761,28.11097329
SURT.NS,0.002487818,8.713519853
SURY.BO,0.030602838,7.363826772
SUSCO.BK,1.390268673,112.0660217
SUSCOf.BK,0,112.0660217
SUSCOn.BK,0.018733282,112.0660217
SUTHA.BK,0.698878777,55.49231645
SUTHAn.BK,0.126954507,55.49231645
SUTI.NS,0.096163579,193.0205056
SUTL.SI,0.127053424,41.54077402
SUTO.NS,0.025796683,9.43074568
SUTR.KL,0.333209529,55.46792539
SUTV.NS,13.71961619,3152.544916
SUTX.BO,0.013864348,14.64866364
SUVP.NS,1.611418158,361.7450701
SUW.WA,0.000260146,9.51033445
SUY1V.HE,0.193363285,201.6607015
SUZB5.SA,13.46198853,2503.653305
SUZB6.SA,0,2503.653305
SUZL.NS,3.52896446,1097.279765
SVA.AX,0.000799565,9.613352468
SVA.LS,0.000815809,18.88657628
SVA.O,0.299997455,352.2516126
SVA.V,0.032189755,31.0337596
SVAH.BO,0.0059414,2.171935955
SVAR.BO,0.00013727,41.5895071
SVBI.O,0.020660182,79.28489289
SVC.TO,1.013500962,306.002627
SVCE.CA,0.205706081,207.4596706
SVCH.SI,0.006227867,38.2682682
SVCR.BO,9.17586E-05,1.664153675
SVCS.BO,0.000508182,2.537203619
SVE.L,0.000202269,0.988095519
SVEDb.ST,0.049472086,92.84133007
SVEG.OL,0.310587277,320.9921176
SVEL.AS,0.319111965,392.9757461
SVGL.BO,0.001037405,49.06058235
SVH.BK,0.015068945,998.8616961
SVHf.BK,0,998.8616961
SVHn.BK,0.000439152,998.8616961
SVI.BK,1.022958325,300.4664802
SVI.V,0.299665606,247.3948613
SVIK.ST,0.078760846,54.896535
SVIL.BO,7.35839E-06,0.581935237
SVIn.BK,0.130487278,300.4664802
SVM.TO,1.717616682,427.9046235
SVNAI.RTS,0,NULL
SVO.V,0,NULL
SVOA.BK,0.022387102,25.14940239
SVOAn.BK,2.6441E-05,25.14940239
SVOG.NS,0.000804483,7.777077309
SVOLa.ST,0.004807439,267.3726837
SVOLb.ST,0.171719462,267.3726837
SVPh.V,0,0.044083134
SVS.V,0.000321085,4.069851259
SVSTq.L,10.16482221,11574.59064
SVT,0.047414291,27.66304187
SVT.V,0.001108946,1.059133074
SVTGI.RTS,0,NULL
SVU,18.23031154,1160.113317
SVY.TO,0.349587541,103.1635426
SW.TO,0.368891825,432.3580715
SW1.DE,1.234598952,227.9464394
SW3.BB,0,3.798628514
SWA.SN,0.007195155,11.08037734
SWA.V,0.018922183,19.99598631
SWAG.BO,0.00111009,3.89635737
SWAG.DE,0.037472002,132.1380482
SWAH.KL,0.001096496,35.15317974
SWAM.BO,0.014737625,8.52524711
SWAN.NS,0.400968004,340.4408192
SWAR.NS,0.173151114,246.7883004
SWAY.KL,1.058750293,1533.862723
SWBR.SI,0,35.98500644
SWC,21.98359496,1576.40771
SWCm.BK,0.072576357,46.95503699
SWCmn.BK,0.000347791,46.95503699
SWCO.SI,0.015752419,25.17218029
SWDP.WA,0.001304987,2.065353022
SWDY.CA,1.447322201,1515.636473
SWECa.ST,0.022120373,2523.702664
SWECb.ST,1.606172075,2523.702664
SWEDa.ST,59.46316076,27157.05593
SWEE.SI,0.203828326,17.84980613
SWEGn.DE,0.014349324,76.41715021
SWEL.NS,0.023400206,52.75677548
SWFT.K,47.89333372,2989.587328
SWG.WA,0.001155914,51.39662502
SWGE.BO,0.017832243,9.917310868
SWH,6.837681214,17303.49714
SWH.TO,0,20.88495261
SWHC.O,36.34188886,1446.239945
SWK,136.8052321,17303.49714
SWKS.O,176.8409621,14485.9456
SWM,4.054201553,1112.221328
SWM.AX,1.211766651,801.0077304
SWMA.ST,18.15735797,6479.686342
SWN,205.2904106,5385.577143
SWNC.K,11.49831131,5385.577143
SWOG.F,7.68321E-05,38.75756097
SWOLb.ST,0.215815364,242.0990593
SWOR.PA,0.14308657,281.2131809
SWRh.V,0,2.791426676
SWRN.BO,0.002543492,1.807253758
SWSB.KL,0.012975055,39.76507492
SWTE.BO,0.000823018,2.526857514
SWUT.VI,0.000397323,4.535135574
SWVKk.DE,0.184820233,55.41889097
SWVN.BO,0.0041374,3.528648015
SWX,15.76558138,3368.368114
SWY.TO,0.98342393,746.2930795
SX.CD,0.008468796,1.000950258
SXA.AX,0.00053391,2.494883429
SXC,5.647708035,681.3109007
SXCP.K,3.102201692,778.691746
SXE,0.205996317,98.4901965
SXI,5.461111161,1084.44808
SXI.TO,0.000494787,10.15139231
SXL,70.67371167,8730.046642
SXL.V,0.002670108,1.047799387
SXLG.F,6.93252E-06,6.042493783
SXP.TO,0.125931737,122.3603554
SXR.V,0,2.020990642
SXS.AX,0,NULL
SXT,13.04611661,3306.167424
SY.V,0.020087532,80.61409952
SY1G.DE,13.56338713,8745.825549
SYBL.BO,0.154629887,6.468016029
SYBT.O,2.52577518,774.6897759
SYC.CD,0,0.085522087
SYCA.KL,0.306566584,24.88787829
SYD.V,0.003982281,0.657915207
SYDB.CO,4.327086836,2269.225785
SYF,211.3515413,24133.80003
SYFI.BO,0.147515416,27.67491663
SYFR.KL,0.112399129,77.57365049
SYH.V,0.008326168,9.05495207
SYI.V,0.000458996,3.186442544
SYJY.NS,4.81938E-05,2.043449785
SYK,113.9181469,41068.42257
SYKE.O,4.778103383,1136.761272
SYLT.BO,0.017067814,11.49201455
SYMC.BK,0.039094945,73.15338873
SYMC.O,182.6870394,15516.86705
SYMCn.BK,2.85223E-06,73.15338873
SYML.KL,0.013313454,50.03586801
SYMX.O,0.081649673,80.89511628
SYN,0.583442651,126.8647245
SYN.V,0.002255101,4.560245048
SYNA.O,39.91020218,2357.449197
SYNB.BR,0.047288477,56.41551976
SYNC.O,0.308463315,89.3584854
SYNE.BO,8.39631E-06,0.113682763
SYNEX.BK,0.116426751,117.2811119
SYNEXf.BK,0,117.2811119
SYNEXn.BK,0.002524008,117.2811119
SYNG.MM,0.006241928,265.6190015
SYNH.NS,0.031000846,5.085800445
SYNL.O,0.244421548,85.7177739
SYNN.NS,1.655438997,1618.4812
SYNN.S,147.8563109,36706.88187
SYNNEE.S,0,36706.88187
SYNNEN.S,19.4997621,36706.88187
SYNT.O,31.27687534,1718.706311
SYNTEC.BK,1.599671822,180.3073421
SYNTECf.BK,0,180.3073421
SYNTECn.BK,0.062757029,180.3073421
SYPR.O,0.051681334,20.88090312
SYRG.K,35.84310165,1451.683726
SYRh.V,0.045428354,15.54144882
SYRS.O,0.569081439,324.6700132
SYRX.O,0.022015574,5.263641825
SYS.V,0.000254782,1.327662119
SYSC.KL,0.010794596,76.04017217
SYSM.BO,0.000221232,0.785632961
SYSR.ST,0.039563541,688.8345046
SYST.KL,0.04703739,12.89991138
SYSYI.RTS,0,NULL
SYT,86.55147949,36706.88187
SYTG.DE,0.146470143,92.98581595
SYUT.O,0.298879185,234.1325373
SYX,0.135989799,286.8240566
SYY,157.7776922,26155.27564
SYZ.V,0.129267936,170.1207959
SYZG.DE,0.064662053,176.2995397
SZBB.KL,0.004236935,22.91363659
SZGG.DE,8.295237742,1970.044212
SZM.V,0.000612151,2.592212034
SZMK.O,0.801670552,113.6507151
SZNR.SI,0.070295309,11.73210428
SZUG.DE,10.49704496,5250.230257
SZVEI.RTS,0,NULL
SZZG.DE,0.037459084,67.35503185
T,1086.579229,224671.04
T.PS,0.022902452,32.93487222
T.TO,26.24371021,19157.88367
T24.BB,0.00202964,7.144732262
T2GG.F,0.00019816,224.9066245
T34.D,0,2255.372698
T3T1k.DE,0.003816447,25.49856507
T43.BB,0.00226797,35.90597636
T57.BB,0.011084565,67.49219099
TA.O,0.881023931,246.7144101
TA.PS,0.048341285,218.1301171
TA.TO,2.225693999,1286.262781
TAAL.BO,0.006782416,9.72621578
TAAN.KL,0.223069138,373.3625273
TABE.BO,0.153072843,179.4819753
TABK.PR,0.97834806,941.6989552
TABR.DU,1.679097886,370.008973
TAC.V,0.000631639,0.867050602
TACCm.BK,2.553382606,173.0221969
TACCmn.BK,0.02044833,173.0221969
TACO.NS,3.118611781,352.5719296
TACO.O,8.765857942,532.0893108
TACO.SI,0.002474987,83.00099402
TACT.O,0.025568645,52.213063
TACTR.IS,0.046797869,4.807130333
TADM.KL,0.075627842,50.93796889
TAE.BK,0.107891998,85.9419465
TAEE11.SA,11.13882772,NULL
TAEE3.SA,0,NULL
TAEE4.SA,0,NULL
TAEf.BK,0,85.9419465
TAEn.BK,0.000765791,85.9419465
TAER.MM,0.085017732,9.397348689
TAES.KL,0.049502223,196.4889102
TAFI.KL,0.004617739,6.217120995
TAGL.KL,0.021145217,286.3188396
TAGL.NS,8.968925602,1300.440971
TAGMb.ST,0.005251437,19.97057124
TAGR.ST,0.004577677,3.466167386
TAHP.KL,0.01320998,119.9224301
TAII.BO,0.000154744,1.588564727
TAIN.NS,0.005124669,7.507584676
TAIS.SI,0.013384414,117.8494418
TAIT.O,0.013553761,6.52639946
TAJ.V,0.005486224,1.557468869
TAJG.NS,0.086294537,111.1416
TAK.CD,0.000501768,0.582992944
TAKA.KL,0.152614593,840.1816593
TAKE.NS,0.50594854,328.0457555
TAKS.NS,0,NULL
TAKUNIm.BK,0.218999243,34.83210017
TAKUNImn.BK,0.003827993,34.83210017
TALA.KL,0.024667667,40.36613641
TALB.NS,0.170207644,28.97454328
TALD.TA,0.031027233,81.10868769
TALF.JK,1.40123E-07,43.61899171
TALK.L,4.421916186,2385.774991
TALK.SI,0.006944783,483.0201327
TALKP.ST,0.043344416,11.99461242
TALW.NS,0.270651651,120.1696609
TAM.PA,0.011168193,220.534575
TAM1V.HE,0.002859803,3.246161315
TAMB.KL,0.075624538,150.0369683
TAMDA.TA,0.001343555,1.85953462
TAMdv.NS,9.255472876,25120.74569
TAMF.NS,0,NULL
TAMO.NS,49.65783783,25120.74569
TAMT.NS,7.86051E-05,2.015756259
TAN.L,0.02433756,22.49355643
TAN.V,0.005759399,5.833376874
TANC.KL,0.00612144,4.527670348
TANC.NS,0.003044036,4.504957997
TANE.BO,0.038819067,17.154313
TANH.O,0.347601055,60.78347
TANIL.OL,0.095717018,168.4010935
TANL.MM,6.99267E-05,10.16792212
TANM.KL,0.027445089,174.2305245
TAO.TO,0.022380205,38.5949392
TAP,209.8062679,22507.23653
TAPa,0.010027438,22507.23653
TAPACm.BK,0.361072916,115.5466743
TAPACmn.BK,0.011015134,115.5466743
TAPET.PS,0.007479614,16.23042045
TAQA.AD,0.463773203,1024.048358
TARA.JK,3.103739826,509.7797712
TARA.NS,0.003304941,1.61885607
TARJ.NS,0.151742196,17.80800202
TARL.BO,2.16546E-05,1.104525914
TARM.NS,0.025032929,8.516801091
TARO.K,27.02351661,4535.75496
TARP.WA,0.015829142,37.16089382
TAS.MI,0.181422347,43.279118
TASB.MM,0.001681274,3.639266337
TASC.KL,0.042185068,73.64897178
TASCO.BK,7.332069631,799.9221704
TASCOf.BK,0.00077027,799.9221704
TASCOn.BK,2.144012863,799.9221704
TASr.AT,3.89601E-05,1.603499492
TASR.O,34.53567342,1175.39503
TAST.O,2.72535839,442.930488
TASTE.ST,0.010216457,16.11525306
TAT.SI,0.123515223,201.5480862
TAT.SN,0.000453511,88.1312681
TATA.NS,16.13113518,2671.683161
TATG.KL,0.003844284,4.45059977
TATGD.IS,1.263366203,265.3938567
TATN.MM,6.12225389,12048.37728
TATNxq.L,8.503604119,12048.37728
TATT.O,0.045780776,60.90743516
TAU.V,0.013572586,10.80948737
TAURb.ST,0.015721712,10.53378983
TAV.LM,0.00106142,78.27303486
TAVHL.IS,13.13069062,1553.480996
TAX.O,0.602728305,151.7820169
TAXI.JK,0.163445781,28.15359116
TAYA.TA,0.000964055,47.57726433
TAYD.O,0.275124795,49.16051233
TBBK.O,1.102014767,388.9726121
TBCBq.L,0.000163571,561.4041714
TBE.TO,0,6.712467634
TBEV.SI,14.54834655,17196.1635
TBGI.PS,5.22868E-05,8.813939672
TBGR.L,0.005689603,150.5317651
TBI,6.250931779,711.516483
TBIG.JK,0.851832146,2189.942517
TBIO.O,0.033314032,4.98642858
TBK.O,0.449628495,342.7748425
TBKH.NS,0.61037837,108.6823792
TBL.TO,0.004749383,23.97469945
TBLA.JK,0.524717028,463.2114642
TBMS.JK,0.000662665,19.59033917
TBNK.O,0.331835881,274.2394024
TBORG.IS,0.135041773,699.5108254
TBPH.O,14.46586386,1276.848122
TBRA.O,8.359837681,781.0810865
TBS.MI,0.009387911,72.69884612
TBSP.BK,0.000364063,43.98121799
TBSPn.BK,3.75123E-05,43.98121799
TBZA.L,0.000209272,7.151098303
TBZL.NS,1.234288646,86.89090765
TC.BK,0.006234149,31.74160501
TC.TO,0.097869626,312.538535
TC1n.DE,1.062706823,1021.350464
TCA.V,0.000413624,1.922035597
TCAP.BK,6.00783124,1347.575686
TCAP.K,3.309939177,766.098546
TCAPf.BK,2.06964E-05,1347.575686
TCAPn.BK,3.271865609,1347.575686
TCB,13.0232001,2466.460897
TCB.BK,0.022145871,207.4558907
TCBI.O,19.91533767,2717.083534
TCBK.O,0.952619927,602.7376033
TCBn.BK,0.006512508,207.4558907
TCBz.BK,0,207.4558907
TCB_pb,0.151389228,2466.460897
TCC.BK,0.303616596,35.68092612
TCCC.BK,0.034010613,482.5471819
TCCCf.BK,0,482.5471819
TCCCn.BK,0.001011247,482.5471819
TCCf.BK,0,35.68092612
TCCh.V,0,2.241819344
TCCn.BK,0.000483251,35.68092612
TCCO.O,0.531400375,4.2317171
TCELL.IS,17.40283947,7193.324242
TCf.BK,0,31.74160501
TCFC.BO,0.00078562,5.354520758
TCFC.O,0.102916848,112.7922736
TCFP.PA,26.43887675,19557.8146
TCG.L,5.208131316,1315.627176
TCH.PA,6.396475649,2351.103833
TCHF.KL,0.004347626,8.183252033
TCHOL.IS,0.004659254,7.029677252
TCI,0.003604096,103.0178526
TCI.BO,0.000275992,17.7204382
TCI.V,1.69797E-06,0.143951865
TCID.JK,0.001118801,208.2872932
TCID.NS,0.002012473,20.10517035
TCIL.NS,0.144797346,207.6725535
TCIN.SI,0.002763668,86.35493905
TCJ.BK,0.013378654,21.85269547
TCJn.BK,0.000163301,21.85269547
TCKa.TO,0.094738922,12033.18532
TCKb.TO,86.99015184,12033.18532
TCLa.TO,1.910487133,1041.483842
TCLb.TO,0.018154278,1041.483842
TCMC.BK,2.810516013,71.81592328
TCMCf.BK,0,71.81592328
TCMCn.BK,0.129778558,71.81592328
TCMD.O,1.201782645,293.5253825
TCn.BK,0.000640195,31.74160501
TCN.TO,1.229432009,756.8955891
TCNO3.SA,0.002943557,3.524976734
TCNO4.SA,0.010741179,3.524976734
TCNP.PA,0.001008196,0.695403451
TCO,33.19067047,4315.759671
TCOAT.BK,0.003142586,8.44123506
TCOATn.BK,0.000358857,8.44123506
TCOM.KL,0.733450296,1106.25468
TCON.O,0.168056049,68.3417616
TCP,9.1443691,3585.65841
TCPC.O,1.768351733,822.4358948
TCPI.K,0.044129003,40.10123172
TCPL.BO,0.023314529,89.73573283
TCPr.AT,0,NULL
TCRD.O,1.571535745,310.1336656
TCS,0.77222136,234.5451125
TCS.NS,41.98386738,71271.38735
TCS.TO,0.032424864,88.97213479
TCSA3.SA,0.508561452,215.7893076
TCSq.L,1.614652932,769.200241
TCTE.ST,0.04602271,43.95935304
TCTP.BO,0.000186315,1.29047998
TCUG.F,0.000328447,0.626913747
TCW.TO,4.572647843,434.3976365
TCXh.V,0,0.39439367
TD.TO,101.7952439,84233.40308
TDC,49.99091649,3606.864
TDC.CO,12.95078866,4390.444347
TDCh.V,0,3.286132327
TDG,109.0062761,14361.42712
TDG.TO,0.998573673,444.6723075
TDGN.TA,0.001329903,28.6130404
TDIL.NS,0,NULL
TDMS.KL,0.297139999,250.1904242
TDOC.K,3.601686913,681.0103408
TDPS.NS,0.164434968,96.65095714
TDRh.V,0,0.11376138
TDRN.TA,0.155416151,210.0900828
TDS,10.80374345,2886.360574
TDSA.LS,0.009754195,87.49618254
TDW,4.6103095,79.0739544
TDY,10.36244722,3670.842748
TEAKCPO.MX,0.010328648,308.073928
TEAM.BK,0.060832561,21.75515259
TEAM.O,16.19922459,6125.107946
TEAM.OL,0.011134532,250.5199147
TEAMn.BK,0.00208855,21.75515259
TEAR.O,0.032421237,34.91311296
TEC.SN,0.025406623,200.4073469
TECD.O,28.60445133,2700.905747
TECF.BO,0,0.713682897
TECF.PA,57.70666223,8072.708264
