Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
DFS Furniture Company Ltd,GB0242437.L^K04,Europe,NULL,#VALUE!,Consumer Discretionary,Specialty Retail,,,,,,,,
Grantchester Holdings Ltd,GRT.L^J02,Europe,NULL,#VALUE!,NULL,NULL,13.01299169,12.82051282,4.546220325,-7.334031985,107.4129169,98.39351078,,
LONDON PAC.ADR,GB2380131.L^L02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Credit Suisse Equity Fund (Lux) Germ,GB4244558.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ELDRIDGE POPE 0.0LS,GB0308005.L^D02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
RMS Communications PLC,RMS.L^I99,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Northern Foods Ltd,NFDSr.L^G99,Europe,NULL,#VALUE!,Consumer Staples,Food Products,,,,,,,,
Granada Media Ltd,GME.L^B01,Europe,NULL,#VALUE!,NULL,NULL,,,,,-22.83250113,-22.83250113,,
Gartmore Scotland Investment Trust PLC,GMSC.L^G01,Europe,NULL,#VALUE!,NULL,NULL,-11.35531135,4.395604396,-18.31501831,-21.75438596,4.212454219,27.57847534,,
Friends Provident Ethical Investment Trust PLC,FPE_u.L^A01,Europe,NULL,#VALUE!,NULL,NULL,4.279310932,0.466200466,-2.386946387,-2.839907192,10.06284271,12.75422562,,
Eurotherm Holdings Ltd,EUTM.L^I98,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Gaelic Resources PLC,GLR.L^L99,Europe,NULL,#VALUE!,NULL,NULL,80,80,80,3.00004E-10,80,,,
Newfound UK Ltd,NFND.L^E09,Europe,NULL,#VALUE!,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,-87.83505155,-87.83505155,,
APQ Ltd,IPO-APQ.L,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
BOC Group Ltd,BOCB.L^B07,Europe,NULL,#VALUE!,Materials,Chemicals,,,,,,,,
ZAGREBACKA 144A,GB2990422.L^G02,Europe,11.58251206,#VALUE!,NULL,NULL,,,,,,,,
,GB0269630.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0256698.L^L99,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
1st Dental Laboratories PLC,FDT.L^C11,Europe,NULL,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
DERBY TST INCI3,GB3404881.L^A05,Europe,NULL,0,NULL,NULL,,,,,,,,
NATWEST 0.0LS,GB0626923.L^D02,Europe,NULL,0,NULL,NULL,,,,,,,,
PALMARIS C.ASSD,GB0481780.L^F03,Europe,NULL,0,NULL,NULL,,,,,,,,
Credit Suisse Equity Fund (Lux) Fran,GB4244611.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
JOHN GOVETT CI GLB STK INV EUROPEAN,GB0379926.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
Nelson Resources Ltd,NLGeq.L^B07,Europe,NULL,0,NULL,NULL,,,,,,,,
IDS Group Ltd,IDGA.L^I03,Europe,NULL,0,Information Technology,Software,,,,,,,,
Ereved Group Holdings Ltd,DVRA.L^I06,Europe,NULL,0,NULL,NULL,,,,,,,,
Acquisition 1234 PLC,WGI.L^L13,Europe,15.88853581,0,NULL,NULL,,,,,,,,
Wigmore Property Investment Trust PLC,WGMA.L^B05,Europe,NULL,0,NULL,NULL,,,,,,,,
Northern Foods Ltd,GB3377950.L^E04,Europe,NULL,#VALUE!,Consumer Staples,Food Products,,,,,,,,
Athabasca Resources Ltd,IPO-ATHA.L,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0259891.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0269500.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
UNIGATE 0.0LS,GB0911801.L^C96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0259824.L^I00,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
XEROX CORP,GB2985202.L^G02,Europe,7309.242045,#VALUE!,NULL,NULL,,,,,,,,
,GB0273716.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0268778.L^G00,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0273761.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0257152.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
MONKS 11.00DEB 2012,GB0599531.L^F97,Europe,1808.792915,#VALUE!,NULL,NULL,,,,,,,,
,GB0265229.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
CANACCORD CAP,ASRSCANAL^D10,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
DOW CHEM.,GB2278719.L^G02,Europe,76722.93188,#VALUE!,NULL,NULL,,,,,,,,
LONRHO 0.0DEB,GB0534316.L^F97,Europe,76.81738148,#VALUE!,NULL,NULL,,,,,,,,
COMMERCIAL BANK OF NEAR EAST PLC,CBNE.L^D92,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
THREE VALLEY WTR 0.0DEB,GB0887515.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
YORKSHIRE WATER 0.0CNV,GB0986166.L^E96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
NORTH EAST WATER 0.0DEB,GB0862943.L^G96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ALLNATT LONDON 0.0DEB,GB0020882.L^J96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
BLYVOORUITZICHT STK U,GB0107309.L^I97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
GARTMORE AMER 0.0DEB,GB0361149.L^C95,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0269555.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0273686.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Mercury Pharma Group Ltd,GSD.L^L09,Europe,NULL,0.13840205,Health Care,Pharmaceuticals,85.66583512,6.045081969,69.25338561,59.60512497,62.57677927,-3.944740195,,
BOC Group Ltd,GB2068426.L^F98,Europe,NULL,0,Materials,Chemicals,,,,,,,,
Hidefield Gold Ltd,HIF.L^L09,Europe,NULL,0.005395597,Materials,Metals & Mining,,,,,4.347826087,4.347826087,,
Orange Home UK Ltd,FRE.L^C01,Europe,NULL,0,NULL,NULL,223.2520325,68.29268293,472.0325203,239.9033816,-36.2601626,-88.85730529,,
AWG Parent Co Ltd,AWx.L^F00,Europe,NULL,0.00022331,Utilities,Water Utilities,0,,,,0,0,,
Discover Leisure PLC,DISL.L^A12,Europe,NULL,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Williamson Tea Holdings Ltd,WLT.L^I96,Europe,NULL,0,Consumer Staples,Food Products,,,,,,,,
Property Income & Growth Fund Ltd,PIG.L^F03,Europe,NULL,0,NULL,NULL,,,,,,,,
Xenova KS Ltd,KSB.L^J03,Europe,NULL,0,Health Care,Pharmaceuticals,82.32819073,8.415147265,118.3730715,101.4230272,58.48527348,-27.42453436,,
Safeway Ltd,SFWA.L^K03,Europe,NULL,0,Consumer Staples,Food & Staples Retailing,,,,,,,,
Newport Holdings Ltd,NPT.L^K03,Europe,NULL,0,NULL,NULL,-8.097165991,5.668016195,-6.072874494,-11.11111111,-0.782384392,5.632547652,,
STH STAFFS WTR 0.0DEB,GB0826864.L^F97,Europe,NULL,0,NULL,NULL,,,,,,,,
BAMTON PROPERTY 0.0LS,GB0074027.L^J96,Europe,34.5408,#VALUE!,NULL,NULL,,,,,,,,
,GB0258326.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
EATON CORP,GB2300883.L^G02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ANO No 1 Ltd,APR_u.L^J98,Europe,NULL,#VALUE!,Financials,Capital Markets,,,,,,,,
Newport Holdings Ltd,NPTA.L^K03,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Fleming Capital PLC,BOCA.L^I10,Europe,NULL,#VALUE!,Financials,Capital Markets,,,,,,,,
Financial Payment Systems Ltd,FNPS.L^G08,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
JPMorgan Fleming Worldwide Income Investment Trust PLC,GBB06S3J7.L^C06,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Neuropharm Group PLC,NPH.L^E10,Europe,NULL,#VALUE!,Health Care,Pharmaceuticals,,,,,,,,
TEAMTLK MED ASD,GB3163580.L^H02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ABERDEEN PREFERR STK,GB0376756.L^D02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
JAZZ FM ASSD,GB3171204.L^H02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
STILFONTEIN GOLD STK,GB0849708.L^C02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Chromex Mining Ltd,CHRX.L^A11,Europe,NULL,#VALUE!,Materials,Metals & Mining,,,,,,,,
Norwich Union Life Insurance Co Ltd,NU.L^E00,Europe,NULL,#VALUE!,NULL,NULL,-2.152414201,4.304828386,-5.87550902,-9.760178473,17.94619747,25.30872278,,
MERR.L.CWTASSGN STK,GB5236383.L^I98,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
POKPHAND(HK)REG,GB6693512.L^G02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Platinum Investment Trust PLC,KXDn.L^E96,Europe,NULL,#VALUE!,Financials,Capital Markets,,,,,,,,
,GB0268080.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
WESTLAND GROUP STK,GB0955951.L^K98,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
HAFSLUND NYCOMED STK A,GB4401773.L^E96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
"ABTRUST ATLAS FUND,NPV UK GROWTH INC",GB0460897.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0269793.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
KUALA LUMP.KEP.,GB0497583.L^G02,Europe,6024.215201,#VALUE!,NULL,NULL,,,,,,,,
SCHLUMBERGER,GB2779201.L^G02,Europe,100862.1248,#VALUE!,NULL,NULL,,,,,,,,
4% Deb Stk Perp,GB0951380.L^D94,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
TRAFALGAR HOUSE 0.0LS,GB0900780.L^K99,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
EMPIRE STORES 0.0DEB,GB0313849.L^C95,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ROCKWELL AUTO.,GB2754060.L^G02,Europe,20235.17979,#VALUE!,NULL,NULL,,,,,,,,
DATA GENERAL 0.0EQ,GB2257268.L^H96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0273631.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
REGIS PROPERTY 0.0LS,GB0730567.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0256955.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
BLUNDELL PERMO 0.0LS,GB0106641.L^J95,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
BARNATO EXPLOR 0.0ZAREQ,GB0081210.L^H96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
BAXTER INTNL.,GB2085102.L^G02,Europe,30176.18937,#VALUE!,NULL,NULL,,,,,,,,
,GB0257691.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
Global Ltd,TRAF.L^F96,Europe,NULL,0.049007039,NULL,NULL,,,,,,,,
Jpmorgan Fleming Technology Trust PLC,JFT.L^A03,Europe,NULL,0.019620591,Financials,Diversified Financial Services,11.53261263,4.908835903,12.23584474,6.984167515,-0.562979661,-11.40350877,,
Bristol Water Holdings UK Ltd,BTWt.L^G03,Europe,NULL,0,NULL,NULL,-26.41197817,2.9976E-11,-19.51310112,-19.51310112,-13.64890916,7.285896267,,
IRELAND STK,GB0461748.L^D02,Europe,NULL,0,NULL,NULL,,,,,,,,
Canada International Spinaker Cautio,GB1642605.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
Lawgra (No.615) PLC,JLY.L^H00,Europe,NULL,0.12224043,NULL,NULL,1.522842639,,42.13197969,42.13197969,-43.14720812,-60,,
FCX INTL ASSD,GB3173329.L^H02,Europe,NULL,0,NULL,NULL,,,,,,,,
John Laing Ltd,LNGO.L^L06,Europe,NULL,0,NULL,NULL,-23.00469483,-6.103286384,-37.87167449,-33.83333333,32.42602803,113.1491988,,
KLEINWORT BEN UT,GB0282552.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
Precoat International Ltd,PPRa.L^A03,Europe,NULL,0,Materials,Metals & Mining,,,,,,,,
JPMorgan Fleming Worldwide Income Investment Trust PLC,GBB06S1Z9.L^C06,Europe,NULL,0,NULL,NULL,,,,,,,,
J England Group Plc,ENGJ.L^H91,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Rentokil Initial (1896) Ltd,BET.L^G96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
JPMorgan Income & Capital Investment Trust PLC,JPIa.L^C08,Europe,744.4412955,#VALUE!,NULL,NULL,,,,,,,,
BROADGATE INV TS STK,GB0143756.L^E99,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
VIDEO STORE PLC,GDMN.L^A03,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
BURFORD GROUP 0.0DEB,GB0154770.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ENGLISH PROPTY 0.0DEB,GB0318231.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
SEARS 0.0LS,GB0786980.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0259770.L^B99,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
DEWHURST DENT 0.0LS,GB0267496.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
MERRILL LYNCH GBPWNT CW,GB5072617.L^H97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0263182.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
TIGER BRANDS,GB0891215.L^G02,Europe,5814.432409,#VALUE!,NULL,NULL,,,,,,,,
MERCURY OFFSHORE 0.0GBpEQ,GB0580944.L^L96,Europe,NULL,0,NULL,NULL,,,,,,,,
10.1% Mtg Deb Stk 90/95,GB0907628.L^D94,Europe,NULL,0,NULL,NULL,,,,,,,,
FORMOSA UT.IDRR,GB0345637.L^G02,Europe,NULL,0,NULL,NULL,,,,,,,,
SUTTON DIST WATE 0.0DEB,GB0865782.L^C95,Europe,NULL,0,NULL,NULL,,,,,,,,
Anglian Water Services Financing PLC,GB0032467.L^E05,Europe,NULL,0,NULL,NULL,,,,,,,,
AWG Parent Co Ltd,AWGB.L^L06,Europe,NULL,0,Utilities,Water Utilities,,,,,,,,
Czech and Slovak Investment Corporation Inc,CZSq.L^I09,Europe,NULL,0,NULL,NULL,,,,,,,,
Hill Samuel Uk Emerging Companies Investment Trust PLC,HSE.L^L00,Europe,NULL,0.138919189,NULL,NULL,82.14187932,22.68041237,99.96853135,62.99955916,83.4336657,-8.268733852,,
Fis Sherwood Systems Ltd,SHC.L^I03,Europe,NULL,0,Information Technology,Software,111.2820513,66.66666667,210.7692308,86.46153846,-34.74419203,-79.00184397,,
Deutsche Land PLC,DLDA.L^K09,Europe,NULL,0,NULL,NULL,,,,,,,,
ENI Lasmo PLC,LSMRx.L^E11,Europe,NULL,0,NULL,NULL,-12.5,0,-58.75,-58.75,-29.29550781,71.40482955,,
Bristol Water Holdings UK Ltd,BWGB.L^F06,Europe,NULL,0,NULL,NULL,,,,,,,,
SAVILLE G.ASS C,GB3167883.L^H02,Europe,NULL,0,NULL,NULL,,,,,,,,
Consolidated Communications Corporation PLC,CCM.L^H07,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
XSTRATA NIL PD,XTAn.L^E03,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
WGP 1 Ltd,WMG.L^F05,Europe,NULL,#VALUE!,Health Care,Health Care Equipment & Supplies,,,,,48.72521246,48.72521246,,
Telelogic AB,0H0Y.L^E08,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
QUEBEC CENTL RAI 0.0IT,GB0716017.L^H96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
MERRILL LYNCH GBPWNT CW,GB5072587.L^H97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ROLINCO(RG)(ON),GB3051179.L^G02,Europe,2142.707548,#VALUE!,NULL,NULL,,,,,,,,
Thistle Hotels (UK) Ltd,GB0607520.L^G03,Europe,NULL,#VALUE!,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Chiron Pharmaceuticals Ltd,PJPA.L^A05,Europe,NULL,#VALUE!,Health Care,Biotechnology,,,,,,,,
AWG Parent Co Ltd,AWGE.L^B07,Europe,NULL,#VALUE!,Utilities,Water Utilities,,,,,,,,
Central Transport Rental Group Ltd,CLT.L^K97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Deutsche Land PLC,DLD.L^K09,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Newcastle United Ltd,NCU.L^G07,Europe,NULL,0.095414424,NULL,NULL,4.237288138,43.22033898,-4.237288133,-33.13609467,-18.20584147,-14.58663091,,
Northview Group Ltd,KGN.L^H07,Europe,NULL,5.226072708,NULL,NULL,,,,,-8.932461874,-8.932461874,,
Merrill Lynch Asset Allocator PLC,MLAx.L^G03,Europe,NULL,0,Financials,Capital Markets,,,,,,,,
Punch Graphix Ltd,PGX.L^J07,Europe,NULL,0.008895126,NULL,NULL,,,,,,,,
Plectrum Petroleum Ltd,PPEA.L^L07,Europe,NULL,0,NULL,NULL,,,,,,,,
Evonik Amalgamation Ltd,LPRT.L^D01,Europe,NULL,0,NULL,NULL,-6.722957454,5.560791704,-4.775628798,-9.791912637,36.11166642,42.93784743,,
Stockland Holdings Ltd,HDGls.L^D07,Europe,NULL,0.270409548,NULL,NULL,,,,,,,,
Close Fund Mgt,GB0263353.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
MERRILL LYNCH IN STK,GB5478248.L^F99,Europe,NULL,0,NULL,NULL,,,,,,,,
,GB0267861.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
MERRILL LYNCH IN STK,GB5372191.L^D99,Europe,NULL,0,NULL,NULL,,,,,,,,
Power Corporation PLC,PWC.L^J96,Europe,NULL,0,NULL,NULL,,,,,,,,
WITAN INVESTMENT 0.0DEB,GB0974280.L^J96,Europe,2263.997295,#VALUE!,NULL,NULL,,,,,,,,
Com Shs $1,GB2295699.L^D94,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ENGLISH PROPTY 0.0DEB,GB0318123.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
THAI DEV.CAP,GB0885650.L^G02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0273697.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0267968.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
MERRILL LYNCH CV CWTS,GB5094406.L^I97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
CHESTER WATER 0.0DEB,GB0191324.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ABTRUST ATLAS 0.0EQ,GB0460637.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
JIANGXI COP.H,GB6000305.L^G02,Europe,7111.309921,#VALUE!,NULL,NULL,,,,,,,,
CONTNTL BK 0.0USDEQ,GB2220301.L^I94,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
P & O 0.0DEB,GB0680082.L^F97,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
MERCHANT RETAIL STK,GB0642253.L^K99,Europe,NULL,0,NULL,NULL,,,,,,,,
NATIONAL POWER 8.375% NTS 2006,GB0624842.L^F97,Europe,NULL,0,NULL,NULL,,,,,,,,
MERCURY OFFSHORE EUROPEAN FUND,GB0580966.L^L96,Europe,NULL,0,NULL,NULL,,,,,,,,
EDINBURGH INV 0.0DEB,GB0305341.L^K95,Europe,1890.85352,0,NULL,NULL,,,,,,,,
BANK CYP.GDR S,GB5443707.L^G02,Europe,NULL,0,NULL,NULL,,,,,,,,
Credit Suisse Equity Fund (Lux) UK B,GB4244592.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
JPMorgan Fleming Worldwide Income Investment Trust PLC,GBB06S1V5.L^C06,Europe,NULL,0,NULL,NULL,,,,,,,,
BOC GROUP PLC STK,GB2077091.L^D02,Europe,NULL,0,NULL,NULL,,,,,,,,
Canada International The Ebury Fd,GB1642616.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
Big Food Group Ltd,BFP.L^B05,Europe,NULL,0,NULL,NULL,12.68520007,-2.952755904,-0.984251966,2.028397567,29.58058021,30.86865754,,
Atlantic Telecom Group PLC,ATN.L^J01,Europe,NULL,0,NULL,NULL,203.0487332,139.3307944,235.6847506,40.25974026,-68.91807865,-90.74074074,,
MEPC 0.0LS,GB0550549.L^D02,Europe,NULL,0,NULL,NULL,,,,,,,,
Invesco Korea Trust PLC,IKT.L^D99,Europe,NULL,0.021916978,NULL,NULL,,,,,,,,
T.H.F.C. Index Lnkd 2024 (5.6258%),GB0870162.L^F97,Europe,NULL,0,NULL,NULL,,,,,,,,
Edinburgh Uk Smaller Companies Tracker Trust PLC,HGIc.L^L95,Europe,NULL,0,Financials,Diversified Financial Services,,,,,,,,
JPMorgan Income & Capital Investment Trust PLC,JPIc.L^C08,Europe,744.4412955,0,NULL,NULL,,,,,,,,
Merrill Lynch Asset Allocator PLC,MLAb.L^K06,Europe,NULL,0,Financials,Capital Markets,,,,,,,,
KAYSER BONDOR 0.0PR,GB0491262.L^F97,Europe,NULL,0,NULL,NULL,,,,,,,,
FORTIS 0.0EQ,GB4001526.L^H96,Europe,1774.628864,0,NULL,NULL,,,,,,,,
NEW BRNSWICK RAI 0.0DEB,GB0630106.L^F97,Europe,NULL,0,NULL,NULL,,,,,,,,
Alldays PLC,ALD.L^A04,Europe,NULL,0,Consumer Staples,Food & Staples Retailing,-30,-6.82432E-10,-20.76923077,-20.76923077,-70,-62.13592233,,
COATS PATONS 0.0LS,GB0206701.L^D02,Europe,NULL,0,NULL,NULL,,,,,,,,
Waterstones Overseas Ltd,OKRA.L^G06,Europe,NULL,0,NULL,NULL,,,,,,,,
GUIN FLIGHT GLOB 0.0PR Asian Sml Cos,GB0397650.L^F00,Europe,NULL,0,NULL,NULL,,,,,,,,
Shieldtech PLC,SHTE.L^D11,Europe,NULL,#VALUE!,Consumer Discretionary,Media,,,,,,,,
JPMorgan Fleming Worldwide Income Investment Trust PLC,GBB06S1W6.L^C06,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Petainer PLC,IPO-PETA.L,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
I S.OPT.INC.A,GBB00K7Y2.L^C05,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
FLEMING INCM UN A,FLI_ua.L^H95,Europe,838.6223677,#VALUE!,NULL,NULL,,,,,,,,
ST LAWRENCE RAIL 0.0LS,GB0769107.L^B96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
FCX INTL ASSD,GB3169696.L^K02,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
Countyglen PLC,GLBY.L^K96,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0268295.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
,GB0269663.L^F01,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
ARMOUR TRUST 0.0LS,GB0049627.L^D96,Europe,18.15338444,#VALUE!,NULL,NULL,,,,,,,,
Oxford Virology PLC,OXFL.L^L90,Europe,NULL,#VALUE!,NULL,NULL,,,,,,,,
INVESCO CITY&COMM STK,GB0636740.L^K98,Europe,55.39087475,#VALUE!,NULL,NULL,,,,,,,,
,GB0269856.L^E01,Europe,NULL,0,NULL,NULL,,,,,,,,
TR FAR EAST INCM 0.0DEB,GB0160142.L^F97,Europe,NULL,0,NULL,NULL,,,,,,,,
COMMERCIAL UNION 8.625STR GTD 2005,GB0218698.L^F96,Europe,NULL,0,NULL,NULL,,,,,,,,
TEST STEVE TWO,TES8.L^D10,Europe,NULL,0,NULL,NULL,,,,,,,,
SEA COMTAINERS 0.0USDEQ,GB2786858.L^H96,Europe,NULL,0,NULL,NULL,,,,,,,,
River Plate and General Investment Trust PLC (The),RPGo.L^A96,Europe,NULL,0,NULL,NULL,,,,,,,,
,GB0269782.L^F01,Europe,NULL,0,NULL,NULL,,,,,,,,
GENERAL ACCIDENT 0.0LS,GB0364182.L^I94,Europe,476.1373052,0,NULL,NULL,,,,,,,,
NATIONSBANK CORP 0.0EQ,GB2631408.L^H96,Europe,233678.7453,0,NULL,NULL,,,,,,,,
GOVETT STRAT.B,GB3185409.L^H02,Europe,NULL,0,NULL,NULL,,,,,,,,
NORTHUMBRIAN WAT BR# 8 5/8%BDS,GB0655916.L^F97,Europe,NULL,0,NULL,NULL,,,,,,,,
,GB0270814.L^G99,Europe,NULL,0,NULL,NULL,,,,,,,,
Culver Holdings Ltd,CULV.L^E09,Europe,NULL,5.48424E-05,Financials,Insurance,896.1089494,117.8988327,896.1089494,357.1428571,1619.065804,72.57809048,,
Jupiter Financial Trust PLC,JFIA.L^J05,Europe,NULL,0,NULL,NULL,,,,,,,,
Fisons Ltd,FISN.L^L95,Europe,NULL,0.053987797,Consumer Staples,Food Products,,,,,,,,
Peel Anglia Ltd,PEEL.L^H04,Europe,NULL,0.010307659,NULL,NULL,-23.76470588,-7.142857142,-21.64705882,-15.6199095,25.49387776,60.164859,,
Benchmark Group Ltd,BMK.L^G04,Europe,NULL,0.149356618,NULL,NULL,-9.315732355,0.928074246,-12.83062645,-13.63218391,43.45445705,64.56979235,,
Artemis Aim Vct PLC,AAVc.L^D02,Europe,NULL,0,NULL,NULL,,,,,,,,
Jupiter Financial Trust PLC,JFI.L^K04,Europe,NULL,0,NULL,NULL,,,,,,,,
Income & Growth Trust PLC,IGTx.L^L00,Europe,NULL,0,NULL,NULL,,,,,,,,
PPL Therapeutics Ltd,GB0448848.L^F03,Europe,NULL,0,NULL,NULL,,,,,,,,
Jupiter Split Trust PLC,JRTJ.L^J05,Europe,NULL,0,NULL,NULL,,,,,,,,
ANO No 1 Ltd,APRe.L^G99,Europe,NULL,0,Financials,Capital Markets,,,,,,,,
Jupiter Split Trust PLC,JRTY.L^J05,Europe,NULL,0,NULL,NULL,,,,,,,,
Shieldtech PLC,BS.L^E07,Europe,NULL,#VALUE!,Consumer Discretionary,Media,350,16.66666667,350,285.7142857,33.33333334,-70.37037037,,
Invesco English And International Trust PLC,IEIc.L^G96,Europe,NULL,#VALUE!,Financials,Diversified Financial Services,,,,,,,,
Edinburgh Uk Smaller Companies Tracker Trust PLC,EDU.L^K07,Europe,NULL,#VALUE!,Financials,Diversified Financial Services,30.02608549,11.40506583,30.66818961,17.29106629,26.26410142,-3.370436375,,
