Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
FamilyMart UNY Holdings Co Ltd,8028.T,Japan,7157.60398,46.93362675,Consumer Staples,Food & Staples Retailing,-10.36716462,26.53778559,-15.30755712,-33.06944444,-48.8049967,-39.55186371,-3.763955343,-11.16672801
Yakult Honsha Co Ltd,2267.T,Japan,9999.738027,19.23899906,Consumer Staples,Food Products,-14.87161027,5.462962961,-15.74074074,-20.10535558,24.99201541,48.34217214,30.18480493,25.04930967
Sekisui Chemical Co Ltd,4204.T,Japan,8559.568035,27.63148293,Consumer Discretionary,Household Durables,-33.94094378,-0.959692897,-34.74088292,-34.10852713,-35.79911571,-1.621586139,15.43784953,7.243794345
Seiko Epson Corp,6724.T,Japan,8169.705853,39.97738932,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,7.232483291,0.773259069
Sharp Corp,6753.T,Japan,17961.37869,206.4628265,Consumer Discretionary,Household Durables,43.74033417,36.18549967,43.69693011,5.51558753,-9.455988877,-36.98959953,133.7209302,111.5789474
Omron Corp,6645.T,Japan,8949.295009,49.60127905,Information Technology,"Electronic Equipment, Instruments & Components",47.05697982,27.13567839,60.30150754,26.08695652,21.40173315,-24.26663042,19.96092563,6.737959959
T&D Holdings Inc,8795.T,Japan,10103.35497,49.82262287,Financials,Insurance,,,,,,,31.70051772,11.34680135
Asahi Glass Co Ltd,5201.T,Japan,10278.4713,38.2154125,Industrials,Building Products,9.252243901,6.699751861,-8.064516129,-13.8372093,18.09427921,28.45342651,37.37832645,31.28493293
Japan Exchange Group Inc,8697.T,Japan,7684.899714,22.46758954,Financials,Capital Markets,,,,,,,5.679930448,-8.520429295
Yamaha Motor Co Ltd,7272.T,Japan,8285.874868,46.32414948,Consumer Discretionary,Automobiles,-7.959091711,2.578475336,0.896860984,-1.639344264,-9.556236195,-10.36018076,10.37613982,-1.508016827
Mitsubishi Motors Corp,7211.T,Japan,9527.225138,57.41368148,Consumer Discretionary,Automobiles,-30.72824156,-0.532859678,-40.85257549,-40.53571428,-41.38543517,-0.900900899,32.03703704,33.27102803
Sumitomo Chemical Co Ltd,4005.T,Japan,9336.283021,49.21485777,Materials,Chemicals,-9.856687896,-2.070063694,-33.43949044,-32.03252032,-8.347034942,37.69871305,30.76923077,15.625
Kintetsu Group Holdings Co Ltd,9041.T,Japan,6957.720709,11.58284766,Industrials,Road & Rail,-17.85633037,-6.627680311,-19.29824561,-13.56993737,-6.184222002,16.24998578,-1.927710844,-7.077625571
Sumitomo Metal Mining Co Ltd,5713.T,Japan,7882.460045,46.31082844,Materials,Metals & Mining,2.295081966,-16.39344262,6.885245902,27.84313725,99.25882416,86.42313303,7.887223413,-2.009724473
Japan Real Estate Investment Corp,8952.T,Japan,6891.105263,15.41573568,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-1.178451176,-4.552845527
Acom Co Ltd,8572.T,Japan,7084.73044,18.64984379,Financials,Consumer Finance,-17.47946311,-14.37037037,-15.85185185,-1.730103803,-37.18233285,-25.34872301,-0.2016129,-9.999999998
Lawson Inc,2651.T,Japan,6654.891061,28.61618516,Consumer Staples,Food & Staples Retailing,,,,,-17.88354988,-17.88354988,-2.229002036,-6.017628206
Odakyu Electric Railway Co Ltd,9007.T,Japan,7143.298343,13.34759675,Industrials,Road & Rail,-6.545999352,-9.722222222,-11.94444444,-2.46153846,15.42364489,31.08048,6.927807493,-1.777305736
JX Nippon Oil & Energy Corp,5001.T^C10,Japan,NULL,0,Energy,"Oil, Gas & Consumable Fuels",-11.85797786,14.88372093,-4.186046512,-16.59919028,29.92458876,35.60090574,,
JX Nippon Oil & Energy Corp,5006.T^I01,Japan,NULL,0.996350632,Energy,"Oil, Gas & Consumable Fuels",-1.60370634,-1.337792641,1.003344485,2.372881358,-12.15633513,-13.02895432,,
Yamaha Corp,7951.T,Japan,5465.058973,21.64898277,Consumer Discretionary,Leisure Products,-5.871940487,-13.19052988,-12.06313416,1.298701304,27.11915498,44.55729546,-13.08016877,-11.33428981
NEC Corp,6701.T,Japan,6469.209539,27.47816692,Information Technology,"Technology Hardware, Storage & Peripherals",44.4360119,10.23809524,25,13.39092873,-0.150677278,-20.12054182,-1.386153617,-6.284192344
Sumitomo Metal Industries Ltd,5405.T^I12,Japan,7346.319002,14.77838723,Materials,Metals & Mining,-25.23364486,-6.542056076,-37.38317757,-33,-39.25233644,-2.985074622,,
Sumitomo Metal Industries Ltd,5725.T^I98,Japan,7346.319002,0.073903389,Materials,Metals & Mining,,,,,,,,
Kajima Corp,1812.T,Japan,7176.411734,35.00145954,Industrials,Construction & Engineering,-27.39586679,-12.87878788,-33.83838384,-24.05797101,-17.9391766,24.03086285,7.072135785,-5.962732919
Nexon Co Ltd,3659.T,Japan,7417.9644,21.1673248,Information Technology,Software,,,,,,,13.81381381,19.25739459
Shimizu Corp,1803.T,Japan,7557.806162,27.22066864,Industrials,Construction & Engineering,-32.70329586,-19.76744186,-39.76744186,-24.92753623,-20.10549202,32.64339162,14.3315508,1.519468187
Oracle Corp Japan,4716.T,Japan,7350.319823,10.31657694,Information Technology,Software,421.5642916,108.4848485,373.046683,126.8973916,95.13234674,-58.74987528,17.15328467,13.62831858
Nomura Real Estate Master Fund Inc,3462.T,Japan,6027.337855,14.4134178,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-3.184638026,-3.874124281
LIXIL Group Corp,5938.T,Japan,7811.620117,37.3509121,Industrials,Building Products,-31.11880535,-8.264462808,-38.84297521,-33.33333333,-40.83019249,-3.249368807,15,8.45674201
LIXIL Group Corp,9662.Q^I00,Japan,7811.620117,0,Industrials,Building Products,,,,,,,,
Obayashi Corp,1802.T,Japan,6993.202971,29.34369107,Industrials,Construction & Engineering,-41.64952522,-8.782742682,-53.31278891,-48.81756757,-22.69362981,65.5836114,8.425275827,-1.007326009
Sompo Japan Nipponkoa Insurance Inc,8755.T^C10,Japan,NULL,0,Financials,Insurance,-32.04811151,1.582733814,-32.08633094,-33.14447592,-3.698291372,41.80018538,,
Kikkoman Corp,2801.T,Japan,6460.705343,25.7856303,Consumer Staples,Food Products,-13.70139007,-11.52993348,-19.63371994,-9.159919029,-4.524916314,18.79992904,0.667944585,-2.744528113
TOTO Ltd,5332.T,Japan,6752.043564,20.04007949,Industrials,Building Products,-34.52398524,-14.51414514,-32.22632226,-20.71942446,1.588953217,49.89440828,2.962126024,-2.536987526
Nissin Foods Holdings Co Ltd,2897.T,Japan,6719.432532,14.62412453,Consumer Staples,Food Products,-11.9393055,6.015037594,-17.10526316,-21.80851064,6.129303514,28.02900106,8.503401361,9.246575344
Taisho Pharmaceutical Co Ltd,4535.T^I11,Japan,NULL,4.540359928,Health Care,Pharmaceuticals,-12.42309177,-8.353808355,-28.25552826,-21.7158177,-23.55574959,6.550718898,,
Dai Nippon Printing Co Ltd,7912.T,Japan,7376.634621,18.11062689,Industrials,Commercial Services & Supplies,-16.26764706,-6.499999999,-15.5,-9.62566845,-14.03883085,1.729194259,18.66028708,12.62488647
Bandai Namco Holdings Inc,7832.T,Japan,6956.782928,29.67739212,Consumer Discretionary,Leisure Products,,,,,,,14.59016394,7.373271889
Sumitomo Dainippon Pharma Co Ltd,4506.T,Japan,6521.66665,19.22831938,Health Care,Pharmaceuticals,9.909111741,-9.555854646,13.0551817,25.00000001,156.5951253,126.9644977,7.719505007,-1.135749055
Toppan Printing Co Ltd,7911.T,Japan,7029.869911,15.53490969,Industrials,Commercial Services & Supplies,-9.508521524,-7.031249999,-11.5625,-4.873949582,-21.09411768,-10.77780091,15.56701031,5.854579791
Bank of Fukuoka Ltd,8326.T^C07,Japan,NULL,0,Financials,Banks,-2.011095701,12.34396671,-13.45353675,-22.96296296,-31.80417665,-21.20322335,,
Tokyo Electric Power Company Holdings Inc,9501.T,Japan,6239.02619,52.39991279,Utilities,Electric Utilities,8.005377092,35.93380614,13.47517731,-16.52173913,37.73298611,21.37719401,6.388206386,2.122641509
Mitsubishi UFJ Securities Holdings Co Ltd,8615.T^I07,Japan,NULL,0,NULL,NULL,8.846852932,4.605678231,13.50157728,8.504221953,-40.94073908,-47.96613198,,
Rohm Co Ltd,6963.T,Japan,7796.861831,41.27411888,Information Technology,Semiconductors & Semiconductor Equipment,73.37971832,32.38095238,68.80952382,27.51798562,3.440932905,-38.72328375,32.31810491,22.37871674
Daiichi Pharmaceutical Co Ltd,4505.T^I05,Japan,NULL,0,NULL,NULL,8.935358701,6.122448981,3.537414966,-2.435897437,134.099361,126.1012225,,
Hoshizaki Corp,6465.T,Japan,6031.898794,28.38629068,Industrials,Machinery,,,,,,,0.660033286,-2.077582684
Hulic Co Ltd,3003.T,Japan,6242.14758,12.69501109,Real Estate,Real Estate Management & Development,35.90002802,7.190412781,23.10504038,14.84706252,36.48285653,10.86699302,7.958113957,-2.299898715
Nikon Corp,7731.T,Japan,5715.03169,25.30725915,Consumer Discretionary,Household Durables,78.80521481,21.54195011,85.03401361,52.23880598,-44.44649738,-69.97659969,-3.460837885,-5.469678951
Ryohin Keikaku Co Ltd,7453.T,Japan,6329.067695,56.36179503,Consumer Discretionary,Multiline Retail,3.812709033,25.30657748,-4.559283631,-23.83423258,-75.50962569,-74.33969982,12.07971656,13.4361273
Hino Motors Ltd,7205.T,Japan,7197.072065,31.05083288,Industrials,Machinery,-33.74083129,-21.51589242,-31.5403423,-12.77258567,8.312958437,58.21428571,22.36922842,21.52675524
NGK Insulators Ltd,5333.T,Japan,6992.924116,33.16088734,Industrials,Machinery,-13.55275249,-18.35748792,-14.10628019,5.20710059,47.44247404,71.6568736,22.26003851,6.617705729
Ricoh Co Ltd,7752.T,Japan,6198.138693,33.41645383,Information Technology,"Technology Hardware, Storage & Peripherals",24.59296073,14.12429379,23.72881356,8.415841586,19.86823757,-3.120191554,10.64074728,-0.05883614
Tohoku Electric Power Co Inc,9506.T,Japan,6700.291592,20.98994632,Utilities,Electric Utilities,-15.02365931,-4.689480355,-16.79340938,-12.69946809,0.23727677,20.46795335,19.86577364,13.45245794
Daihatsu Motor Co Ltd,7262.T^G16,Japan,6086.012446,21.71934633,Consumer Discretionary,Automobiles,-8.309041804,-11.908646,-16.80261012,-5.55555556,41.63654967,70.24157834,,
Konami Holdings Corp,9766.T,Japan,5963.619654,31.25325512,Information Technology,Software,62.74666848,32.52595156,95.38638985,47.43255004,99.79373275,2.255706194,7.41599073,20.23346304
Don Quijote Holdings Co Ltd,7532.T,Japan,5765.081919,22.07544314,Consumer Discretionary,Multiline Retail,-9.693877553,25.56122449,-16.32653061,-33.36042259,-50.49585922,-40.83651468,0.860366228,-7.295768172
Don Quijote Holdings Co Ltd,75321.T^H03,Japan,5765.081919,0,Consumer Discretionary,Multiline Retail,,,,,,,,
Sony Financial Holdings Inc,8729.T,Japan,7223.347978,25.87540646,Financials,Insurance,,,,,,,30.69865914,8.494434678
Concordia Financial Group Ltd,7186.T,Japan,5913.359172,22.20269641,Financials,Banks,,,,,,,5.848315767,-4.440298507
Daido Life Insurance Co,8799.T^C04,Japan,NULL,0,Financials,Insurance,,,,,,,,
Seibu Holdings Inc,9024.T,Japan,5969.469199,25.672999,Industrials,Industrial Conglomerates,,,,,,,8.897593733,-4.934049829
Santen Pharmaceutical Co Ltd,4536.T,Japan,5706.743607,28.25411798,Health Care,Pharmaceuticals,0.721484757,-2.433628317,-14.15929204,-12.01814059,0.308341914,16.8540478,9.122562679,12.89625361
Kansai Paint Co Ltd,4613.T,Japan,6032.764551,17.6532849,Materials,Chemicals,-5.08238636,-2.545454545,-9.818181815,-7.462686565,29.67600423,43.7939563,10.92134831,20.3902439
Bank of Yokohama Ltd,8332.T^C16,Japan,5749.069453,35.98457038,Financials,Banks,-10.70454181,27.93176973,-17.69722814,-35.66666667,11.97773948,36.05585445,,
Hitachi High-Technologies Corp,8036.T,Japan,5489.542319,25.27322421,Information Technology,"Electronic Equipment, Instruments & Components",-22.52474172,-2.426229509,-14.03278689,-11.89516129,-17.69900501,-4.264670202,3.183533232,-0.916474711
NSK Ltd,6471.T,Japan,7513.023564,49.22334638,Industrials,Machinery,-2.484020555,12.02531646,-8.860759495,-18.6440678,-10.9107189,-2.249261013,34.87133984,15.3262519
Start Today Co Ltd,3092.T,Japan,6878.855124,42.25496072,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,34.13900019,42.01082059
Japan Retail Fund Investment Corp,8953.T,Japan,5208.605078,14.54694884,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-3.515625,-3.515624999
Iida Group Holdings Co Ltd,3291.T,Japan,4683.239734,18.05407521,Consumer Discretionary,Household Durables,,,,,,,-10.67472306,-20.09009009
Suruga Bank Ltd,8358.T,Japan,4847.595343,16.08954417,Financials,Banks,21.46992552,40.76484947,31.97721725,-6.242774565,-14.17959099,-34.97331525,-6.914468425,-10.21588281
Toho Co Ltd,9602.T,Japan,5414.014816,15.86639711,Consumer Discretionary,Media,82.87072359,16.68874172,46.03106784,25.14580729,4.908032391,-28.16047027,5.308473881,-1.89347342
Keikyu Corp,9006.T,Japan,6324.715137,12.01583937,Industrials,Road & Rail,-5.6927159,-5.513784462,-3.759398498,1.856763924,15.17126932,19.67014704,18.53568118,4.664484449
Tokyu Land Corp,8815.T^I13,Japan,5532.874979,61.35475828,NULL,NULL,-17.77777777,-2.222222223,-29.62962963,-28.03030303,-14.07407407,22.10526316,,
Tsuruha Holdings Inc,3391.T,Japan,4956.677472,21.66455272,Consumer Staples,Food & Staples Retailing,,,,,,,-2.360942873,0.266193437
Hitachi Metals Ltd,5486.T,Japan,6003.045759,16.51896604,Materials,Metals & Mining,27.66494948,-17.85714286,3.214285717,25.65217392,30.0236914,25.97451069,15.99547226,4.449804818
NH Foods Ltd,2282.T,Japan,5994.24455,26.8104885,Consumer Staples,Food Products,-7.771317762,3.315343102,-23.2845027,-25.74626866,21.61680471,58.52964393,12.53106141,7.749830048
Shizuoka Bank Ltd,8355.T,Japan,5437.293328,20.4573786,Financials,Banks,-27.24797219,-5.916666666,-25.41666667,-20.72630647,-12.82542232,16.88211533,9.81308412,-1.052631575
Tobu Railway Co Ltd,9001.T,Japan,5448.582829,14.19478752,Industrials,Road & Rail,-12.60538732,-5.621301775,-13.31360947,-8.15047022,0.986654542,16.49655029,10.37421547,4.682727383
Kuraray Co Ltd,3405.T,Japan,5720.835275,23.79393515,Materials,Chemicals,-28.28203248,-7.534246574,-33.25722983,-27.81893004,-17.98911612,22.87605634,16.334118,10.13714319
USS Co Ltd,4732.T,Japan,5533.062853,10.76125153,Consumer Discretionary,Specialty Retail,,,,,-3.40909091,-3.40909091,13.80704796,7.768052526
Nippon Express Co Ltd,9062.T,Japan,5476.338205,16.00172268,Industrials,Road & Rail,18.90043574,-3.875968991,9.922480618,14.35483871,8.287226549,-1.487642983,13.33333334,4.258943784
Chiba Bank Ltd,8331.T,Japan,5856.170814,27.24377609,Financials,Banks,-11.98408019,20.56451613,-5.84677419,-21.90635451,-8.423502088,-2.736738839,16.01866252,8.115942026
Keio Corp,9008.T,Japan,5140.650081,11.83168303,Industrials,Road & Rail,1.922162811,-5.555555554,6.666666671,12.94117647,41.0873517,32.26939222,5.337333116,-0.838417609
Nissan Chemical Industries Ltd,4021.T,Japan,4770.64467,28.21960264,Materials,Chemicals,-6.762236307,5.400696863,3.658536589,-1.652892558,61.34595379,55.65139071,-4.951856942,-10.60802069
ABC-Mart Inc,26701.T^K05,Japan,4580.611988,0,Consumer Discretionary,Specialty Retail,,,,,,,,
ABC-Mart Inc,2670.T,Japan,4580.611988,14.61230045,Consumer Discretionary,Specialty Retail,,,,,-25.41436464,-25.41436464,-3.459233471,-6.633967198
Sundrug Co Ltd,9989.T,Japan,4709.360077,11.39016486,Consumer Staples,Food & Staples Retailing,4.153032153,17.14285714,-11.42857143,-24.3902439,-46.87916372,-40.02486227,0.385109114,-1.635220126
Sundrug Co Ltd,99891.T^K04,Japan,4709.360077,0,Consumer Staples,Food & Staples Retailing,,,,,,,,
Misumi Group Inc,99621.T^E04,Japan,5218.145562,0,Industrials,Trading Companies & Distributors,,,,,,,,
Misumi Group Inc,9962.T,Japan,5218.145562,17.26652926,Industrials,Trading Companies & Distributors,89.05769239,14.92537313,82.08955225,58.44155845,8.6782868,-40.31602283,6.616161615,3.176930595
Hirose Electric Co Ltd,6806.T,Japan,5371.742293,10.51108651,Information Technology,"Electronic Equipment, Instruments & Components",-6.315262726,24.03100775,-15.31007753,-31.71875,-28.83622857,-15.97138201,12.15399735,8.367188532
Yamada Denki Co Ltd,9831.T,Japan,5069.45663,18.73736343,Consumer Discretionary,Specialty Retail,54.2,49.40828402,35.35502959,-9.405940592,38.03865386,1.982655743,5.78661844,-4.56769984
Jtekt Corp,6473.T,Japan,5398.764301,26.9210331,Industrials,Machinery,-30.69739403,-10.31390135,-23.49775785,-14.7,-26.3811495,-3.769028951,11.7713104,-7.217542649
Stanley Electric Co Ltd,6923.T,Japan,5164.906303,15.58764247,Consumer Discretionary,Auto Components,29.4794679,14.03508772,35.0877193,18.46153846,84.0337521,36.23277752,9.931830404,3.087018322
Hisamitsu Pharmaceutical Co Inc,4530.T,Japan,4863.623254,11.61689465,Health Care,Pharmaceuticals,0.119106702,-6.838709678,-15.41885856,-9.209993607,157.839206,204.8424289,3.765800586,4.14244596
Yamazaki Baking Co Ltd,2212.T,Japan,4639.508994,13.78545305,Consumer Staples,Food Products,-21.53798405,-6.576862124,-25.46108485,-20.21364638,-35.37669279,-13.30259224,2.408122624,5.46440067
Kose Corp,4922.T,Japan,5742.519128,17.93717307,Consumer Staples,Personal Products,-32.22514352,,-26.09756097,-26.09756097,13.28845157,53.29460444,25.40274976,15.96677404
Obic Co Ltd,4684.T,Japan,5376.060253,12.49373224,Information Technology,IT Services,50.19818106,31.38686131,58.2898853,20.47619048,-50.77671302,-68.90307496,18.8425797,20.01691349
Otsuka Corp,4768.T,Japan,5085.235616,16.11702447,Information Technology,IT Services,,,,,-65.79858847,-65.79858847,17.76553177,10.7124237
United Urban Investment Corp,8960.T,Japan,4615.638478,12.13970899,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-0.322485346,-3.160919539
Hamamatsu Photonics KK,6965.T,Japan,4919.39967,14.94630983,Information Technology,"Electronic Equipment, Instruments & Components",85.54409005,7.073170731,80.48780488,68.56492027,98.7594239,10.12346459,10.97932904,7.55336617
Nagoya Railroad Co Ltd,9048.T,Japan,4222.3934,11.92203346,Industrials,Road & Rail,-0.92916667,0.333333332,-0.333333336,-0.664451829,2.164985071,2.506673987,-6.569343064,-8.078994613
Mitsubishi Pharma Corp,4509.T^I05,Japan,NULL,0,NULL,NULL,10.18901661,0.306513413,24.98084292,24.59893048,-30.31911114,-44.24674436,,
Brother Industries Ltd,6448.T,Japan,5701.019179,23.68920002,Information Technology,"Technology Hardware, Storage & Peripherals",-8.295490885,-8.135593219,-16.61016949,-9.225092253,-25.30261484,-10.42386739,15.7070707,14.89468405
Toyota Boshoku Corp,3116.T,Japan,3962.636179,10.5932338,Consumer Discretionary,Auto Components,-2.006297797,,,,-20.35020243,-20.35020243,-11.67293579,-8.727571825
Kyushu Electric Power Co Inc,9508.T,Japan,5110.455564,27.27427493,Utilities,Electric Utilities,-13.28073289,0.066711141,-14.0760507,-14.13333333,10.9317443,29.10456886,14.35436017,7.390149354
Hitachi Chemical Co Ltd,4217.T,Japan,5959.688626,13.21215419,Materials,Chemicals,56.24198718,18.93491124,31.65680473,10.69651741,59.18518765,20.90919871,31.92721257,23.49980643
Toho Gas Co Ltd,9533.T,Japan,3826.474885,9.714918973,Utilities,Gas Utilities,-5.936406993,2.702702706,-10.81081081,-13.15789474,14.38495067,28.24979317,-14.13808238,-10.69595651
Lion Corp,4912.T,Japan,5396.037624,24.87019273,Consumer Staples,Household Products,-0.53645972,3.456790123,-10.00917784,-13.01603109,1.880470178,13.21206734,9.6880446,8.21927057
