Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Booz Allen Hamilton Holding Corp,BAH,United_States,5387.828788,,Information Technology,IT Services,,,,,,,12.45314207
Forest City Realty Trust Inc,FCEa,United_States,6010.693922,,Real Estate,Equity Real Estate Investment Trusts (REITs),29.98065509,9.641873278,16.42948041,6.190707003,73.61175414,49.11322591,20.77341423
STERIS plc,STE,United_States,6268.053334,,Health Care,Health Care Equipment & Supplies,-14.58333333,22.91666667,-18.22916666,-33.47457627,34.375,64.33121018,12.1574254
Eaton Vance Corp,EV,United_States,4946.121565,,Financials,Capital Markets,40.07573847,18.80138318,35.79394734,14.30333866,111.8378609,55.99948673,22.71598258
Ashland Global Holdings Inc,ASH,United_States,7683.791349,,Materials,Chemicals,5.847229495,10.43647851,-1.51432594,-10.8214284,17.01819613,18.81748005,8.132869328
Carlisle Companies Inc,CSL,United_States,6549.666553,,Industrials,Industrial Conglomerates,11.55198058,-7.250675807,-10.75841553,-3.781957181,21.32872706,35.95537079,-5.394583107
AGCO Corp,AGCO.K,United_States,5085.464024,,Industrials,Machinery,-2.491180989,0.624622829,-3.562706474,-4.161336644,4.216262908,8.066349747,26.25728452
Reliance Steel & Aluminum Co,RS,United_States,5744.370545,,Materials,Metals & Mining,11.76542058,18.32298137,-10.34348574,-24.22730291,24.53778578,38.90545133,14.8210352
Allison Transmission Holdings Inc,ALSN.K,United_States,5879.966812,,Industrials,Machinery,,,,,,,33.08827039
Aramark,ARMK.K,United_States,8978.363519,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-1.491321286
Corrections Corp of America,CXW,United_States,4066.192823,,Real Estate,Equity Real Estate Investment Trusts (REITs),-69.75308642,-3.086419752,-57.40740741,-56.05095541,-96.60493827,-92.02898551,150.2517854
International Game Technology PLC,IGT,United_States,4490.730685,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-22.17258
Ciena Corp,CIEN.K,United_States,3237.58003,,Information Technology,Communications Equipment,311.8367347,74.28571429,475.3061225,230.0936768,430.6122449,-7.768712313,11.70160897
Reinsurance Group of America Inc,RGA,United_States,8050.895587,,Financials,Insurance,1.32978724,38.03191489,-28.4574468,-48.16955684,51.06382979,111.1524164,13.55408366
Hexcel Corp,HXL,United_States,4702.553343,,Industrials,Aerospace & Defense,-8.04597701,6.28E-10,-8.045977011,-8.045977012,64.3678161,78.75,12.32005625
Axalta Coating Systems Ltd,AXTA.K,United_States,7594.707303,,Materials,Chemicals,,,,,,,25.07974482
Interoil Corp,IOC,United_States,NULL,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,2.1978022
GNC Holdings Inc,GNC,United_States,532.1327056,,Consumer Discretionary,Specialty Retail,,,,,,,-39.37866275
WABCO Holdings Inc,WBC,United_States,6431.417011,,Industrials,Machinery,,,,,,,19.79240149
Brown-Forman Corp,BFb,United_States,18291.27279,,Consumer Staples,Beverages,-9.570009963,5.846153845,-26.4008484,-30.46591782,12.28520599,52.56317979,1.378550045
USG Corp,USG,United_States,4417.502387,,Industrials,Building Products,-8.400519119,11.78861789,-28.19474375,-35.76693441,-49.9392832,-30.28265698,20.71713148
Lazard Ltd,LAZ,United_States,5572.155948,,Financials,Capital Markets,,,,,,,19.24280837
Vail Resorts Inc,MTN,United_States,7903.243172,,Consumer Discretionary,"Hotels, Restaurants & Leisure",-21.89349113,-8.284023669,-24.26035503,-17.41935484,10.94674556,46.484375,25.23998064
B&G Foods Inc,BGS,United_States,2791.927908,,Consumer Staples,Food Products,,,,,,,3.42852939
CNO Financial Group Inc,CNO,United_States,3626.227108,,Financials,Insurance,,,,,,,32.7756142
Unilever PLC,UL,United_States,155752.1643,,Consumer Staples,Personal Products,-27.26098799,-19.77826665,-32.48149124,-15.835141,-1.706847735,45.57956636,23.20941857
Wayfair Inc,W,United_States,3951.209014,,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,41.69249845
Edgewell Personal Care Co,EPC,United_States,4104.887027,,Consumer Staples,Personal Products,-0.802139037,,,,-8.556149728,-8.556149728,-5.059760956
Genesee & Wyoming Inc,GWR,United_States,4219.405239,,Industrials,Road & Rail,34.7826087,9.782608696,11.95652174,1.980198023,134.3500597,109.3223834,0.953516092
Versum Materials Inc,VSM,United_States,3481.758068,,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,38.66382672
Kirby Corp,KEX,United_States,3809.34775,,Industrials,Marine,4.290429048,-4.950495048,3.51E-09,5.208333336,10.89108911,10.89108911,16.30971994
Matador Resources Co,MTDR.K,United_States,2171.084999,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,-0.778032038
Trinity Industries Inc,TRN,United_States,4093.457708,,Industrials,Machinery,-14.44657279,3.363228701,-23.92742752,-26.40267392,-7.4204372,21.69900371,19.81165817
Crown Holdings Inc,CCK,United_States,7633.116745,,Materials,Containers & Packaging,-27.2417039,0.510872805,-39.46282395,-39.77051998,-64.10110959,-40.69943008,2.634949681
Veeva Systems Inc,VEEV.K,United_States,7437.148532,,Health Care,Health Care Technology,,,,,,,37.98250128
Arrow Electronics Inc,ARW,United_States,6286.823753,,Information Technology,"Electronic Equipment, Instruments & Components",129.2682927,50,113.0081301,42.00542006,86.1788618,-12.59541985,15.59272011
American Homes 4 Rent,AMH,United_States,5929.404197,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,9.030082116
Synergy Resources Corp,SYRG.K,United_States,1514.239033,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,0.533333336
Raymond James Financial Inc,RJF,United_States,10707.48184,,Financials,Capital Markets,19.08946174,14.94661922,18.64175635,3.214654903,101.8744423,70.1546306,22.28436636
TAL Education Group,XRS,United_States,9633.946258,,Consumer Discretionary,Diversified Consumer Services,,,,,,,49.89932042
MDU Resources Group Inc,MDU,United_States,5253.687714,,Utilities,Multi-Utilities,-10.54447827,-5.013192611,-22.21126482,-18.10574824,43.65280169,84.67044278,0.717993716
Deckers Outdoor Corp,DECK.K,United_States,1903.14907,,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",18.66666667,-3.583333335,0.125,3.846153847,69.44380947,69.23226913,11.36236218
American Financial Group Inc,AFG,United_States,8523.155584,,Financials,Insurance,11.21672624,8.17307692,-20.83700272,-26.81820696,6.426488168,34.43969004,31.5223629
Community Health Systems Inc,CYH,United_States,987.447872,,Health Care,Health Care Providers & Services,,,,,155.7077626,155.7077626,44.94949495
H & R Block Inc,HRB,United_States,5135.677689,,Consumer Discretionary,Diversified Consumer Services,14.87509562,19.65134707,14.14720043,-4.600154343,8.9173744,-4.581650719,14.14883808
Textron Inc,TXT,United_States,12490.38232,,Industrials,Aerospace & Defense,-17.10217541,0.252737996,-21.89711099,-22.09400903,-35.46162137,-17.36748864,14.65432523
Arthur J Gallagher & Co,AJG,United_States,10016.52983,,Financials,Insurance,30.83860572,6.947890818,-6.114911912,-12.21417517,159.4884162,176.3893836,15.69770084
Dun & Bradstreet Corp,DNB,United_States,4044.323795,,Industrials,Professional Services,,,,,49.99999999,49.99999999,-6.888516816
Armstrong World Industries Inc,AWI,United_States,2517.014484,,Industrials,Building Products,,,,,,,23.1884058
Tyler Technologies Inc,TYL,United_States,6066.398318,,Information Technology,Software,30.55555556,-12.5,33.33333334,52.38095239,-62.5,-71.875,5.986394558
Avnet Inc,AVT,United_States,4986.932577,,Information Technology,"Electronic Equipment, Instruments & Components",64.2335529,44.40842788,68.02610254,16.35477583,13.0153357,-32.73941727,-8.346576017
Westlake Chemical Corp,WLK,United_States,8032.904714,,Materials,Chemicals,,,,,,,22.8293317
Liberty Property Trust,LPT,United_States,5963.476637,,Real Estate,Equity Real Estate Investment Trusts (REITs),16.2618907,6.686046512,7.780205656,1.025587863,47.25961131,36.62955123,4.977292811
Guess? Inc,GES,United_States,923.6195788,,Consumer Discretionary,Specialty Retail,175.2688172,49.46236559,88.17204302,25.89928058,-54.30107527,-75.71428571,-16.59824435
Aqua America Inc,WTR,United_States,5875.7188,,Utilities,Water Utilities,-15.67040863,1.064212552,-14.50724185,-15.407486,45.82075276,70.56503488,12.4082257
Summit Materials Inc,SUM,United_States,3464.952759,,Materials,Construction Materials,,,,,,,24.785813
Renaissancere Holdings Ltd,RNR,United_States,5809.401721,,Financials,Insurance,13.84545077,11.40839219,1.834233483,-8.593750003,120.8879598,116.9093361,13.20490169
Taubman Centers Inc,TCO,United_States,3796.358659,,Real Estate,Equity Real Estate Investment Trusts (REITs),5.731330004,6.250000002,-1.245454732,-7.054545632,10.9417151,12.34086978,-10.15078296
Brixmor Property Group Inc,BRX,United_States,6021.640443,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-17.44185416
Copa Holdings SA,CPA,United_States,4895.516998,,Industrials,Airlines,,,,,,,28.50961601
CubeSmart,CUBE.K,United_States,4565.688246,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-1.973135968
Avon Products Inc,AVP,United_States,2130.60725,,Consumer Staples,Personal Products,7.990830872,8.891403056,6.144833764,-2.522301316,79.08393797,68.71658433,-20.49180328
Plains GP Holdings LP,PAGP.K,United_States,7184.112863,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,-4.467234666
Gigamon Inc,GIMO.K,United_States,1163.052173,,Information Technology,Software,,,,,,,-43.99293286
Assured Guaranty Ltd,AGO,United_States,4733.106794,,Financials,Insurance,,,,,,,17.7394639
Owens-Illinois Inc,OI,United_States,3550.072826,,Materials,Containers & Packaging,-15.625,20.3125,-30.9375,-42.5974026,-71.5625,-58.82352941,14.42055585
Boyd Gaming Corp,BYD,United_States,2567.960645,,Consumer Discretionary,"Hotels, Restaurants & Leisure",-23.30097087,-1.86E-10,-22.33009709,-22.33009709,-46.60194174,-31.25,27.77464789
58.com Inc,WUBA.K,United_States,5732.58905,,Information Technology,Internet Software & Services,,,,,,,-5.559532336
KapStone Paper and Packaging Corp,KS,United_States,2041.352222,,Materials,Paper & Forest Products,,,,,,,13.49076769
AXIS Capital Holdings Ltd,AXS,United_States,5673.379041,,Financials,Insurance,,,,,,,12.72012464
Cabela's Inc,CAB,United_States,3741.087769,,Consumer Discretionary,Specialty Retail,,,,,,,-10.90078329
Dolby Laboratories Inc,DLB,United_States,5375.332215,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,11.24096803
Assurant Inc,AIZ,United_States,5329.218301,,Financials,Insurance,,,,,,,21.55204288
Louisiana-Pacific Corp,LPX,United_States,3723.142223,,Materials,Paper & Forest Products,1.465328422,-6.070692196,-13.1603045,-7.547817048,-22.9117576,-11.22925759,46.00113443
NOW Inc,DNOW.K,United_States,1828.212891,,Industrials,Trading Companies & Distributors,,,,,,,-5.970149255
Bio Rad Laboratories Inc,BIO,United_States,6403.733565,,Health Care,Life Sciences Tools & Services,13.8381201,1.827676239,31.59268929,29.23076922,32.845953,0.95238096,26.86584515
Brandywine Realty Trust,BDN,United_States,2972.138697,,Real Estate,Equity Real Estate Investment Trusts (REITs),8.008979346,4.615384615,-0.663274469,-5.045777066,41.96733973,42.91526016,16.38991107
HubSpot Inc,HUBS.K,United_States,2452.554766,,Information Technology,Software,,,,,,,22.80219781
Molina Healthcare Inc,MOH,United_States,2839.454691,,Health Care,Health Care Providers & Services,,,,,,,-15.26548673
UGI Corp,UGI,United_States,8674.224177,,Utilities,Gas Utilities,-1.228004525,-6.868131867,-15.50141428,-9.269955153,21.67123988,43.99204299,10.83702467
Fleetmatics Group PLC,FLTX.K,United_States,2350.01742,,Information Technology,Software,,,,,,,
New Residential Investment Corp,NRZ,United_States,5123.25973,,Financials,Mortgage Real Estate Investment Trusts (REITs),,,,,,,24.25948714
CoreSite Realty Corp,COR,United_States,3346.036231,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,38.37502665
Jabil Circuit Inc,JBL,United_States,5290.069062,,Information Technology,"Electronic Equipment, Instruments & Components",81.15183246,44.5026178,71.72774869,18.84057971,6.282722515,-38.1097561,37.12176103
Jacobs Engineering Group Inc,JEC,United_States,6649.235576,,Industrials,Construction & Engineering,-6.077348067,-9.023941068,-17.49539595,-9.311740891,36.09576427,64.95535714,10.1445392
Sally Beauty Holdings Inc,SBH,United_States,2711.418353,,Consumer Discretionary,Specialty Retail,,,,,,,-26.47854658
Terex Corp,TEX,United_States,3620.883656,,Industrials,Machinery,-50.95948827,-4.477611939,-52.02558635,-49.77678571,-44.7761194,15.11111111,48.47529689
Restoration Hardware Holdings Inc,RH,United_States,1722.239039,,Consumer Discretionary,Specialty Retail,,,,,,,67.72727273
Bright Horizons Family Solutions Inc,BFAM.K,United_States,4551.523923,,Consumer Discretionary,Diversified Consumer Services,,,,,,,19.19824616
Joy Global Inc,JOY,United_States,2819.256047,,Industrials,Machinery,,,,,,,1.251774054
Cousins Properties Inc,CUZ,United_States,3556.432287,,Real Estate,Equity Real Estate Investment Trusts (REITs),17.16290713,6.201550387,14.9748053,8.260948055,37.9782397,20.00736974,14.71074685
Torchmark Corp,TMK,United_States,9043.910244,,Financials,Insurance,-13.67441888,27.20930233,-26.73991223,-42.40980304,45.00789656,97.93573961,17.68798543
Dana Inc,DAN,United_States,2798.371858,,Consumer Discretionary,Auto Components,,,,,,,26.57670486
Atmos Energy Corp,ATO,United_States,8529.342826,,Utilities,Gas Utilities,-29.52924042,-5.483028721,-31.14307461,-27.14861208,9.49079283,59.01202705,12.0694998
NCR Corp,NCR,United_States,5003.625,,Information Technology,"Technology Hardware, Storage & Peripherals",46.57534246,20.5479452,36.75799087,13.4469697,79.45205479,31.21869783,15.96851279
Southern Copper Corp,SCCO.K,United_States,27341.59251,,Materials,Metals & Mining,-21.21212121,-6.818181818,-11.36363636,-4.87804878,-21.96969697,-11.96581197,23.11407303
CBL & Associates Properties Inc,CBL,United_States,1582.636788,,Real Estate,Equity Real Estate Investment Trusts (REITs),-6.128398965,-3.561643836,-0.247773477,3.436257617,23.54364406,23.85051278,-9.015860081
Equity LifeStyle Properties Inc,ELS,United_States,6920.182621,,Real Estate,Equity Real Estate Investment Trusts (REITs),5.091542585,6.318681317,2.714399001,-3.390074324,38.25976,34.60601566,11.96824582
Lumber Liquidators Holdings Inc,LL,United_States,696.7984029,,Consumer Discretionary,Specialty Retail,,,,,,,66.10284168
Big Lots Inc,BIG,United_States,2261.261398,,Consumer Discretionary,Multiline Retail,-37.67123287,11.64383562,-36.30136986,-42.94478528,-41.78082191,-8.602150532,13.88700042
EPAM Systems Inc,EPAM.K,United_States,3983.398727,,Information Technology,IT Services,,,,,,,26.74897119
MGIC Investment Corp,MTG,United_States,3594.035875,,Financials,Thrifts & Mortgage Finance,-12.66112199,14.17419181,-30.05382119,-38.73731208,35.19542741,93.28493667,26.98795181
DST Systems Inc,DST,United_States,3858.227635,,Information Technology,IT Services,25.61214994,17.04957679,9.310761791,-6.611570249,159.2503023,137.1681416,26.32703267
National Fuel Gas Co,NFG,United_States,4725.623414,,Utilities,Gas Utilities,-5.95311138,6.459948321,-13.62520975,-18.86639848,36.27362848,57.77014114,6.488281969
Starwood Property Trust Inc,STWD.K,United_States,5902.633416,,Financials,Mortgage Real Estate Investment Trusts (REITs),,,,,,,6.535410786
Knight Transportation Inc,KNX,United_States,2756.694876,,Industrials,Road & Rail,62.79069767,36.04651163,51.1627907,11.11111111,77.1019678,17.15976332,9.970908042
DuPont Fabros Technology Inc,DFT,United_States,4012.454564,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,28.13212425
Wesco International Inc,WCC,United_States,2970.884326,,Industrials,Trading Companies & Distributors,-43.63636363,-45.90909091,-40,10.92436975,-47.27272727,-12.12121213,11.32420092
Westar Energy Inc,WR,United_States,7390.603067,,Utilities,Electric Utilities,-26.78952738,-15.53133515,-27.65345048,-14.35102041,20.35089178,66.35332656,-7.533214504
Kennametal Inc,KMT,United_States,3334.465564,,Industrials,Machinery,11.76250135,7.986818281,-12.40236381,-18.88117681,10.36589354,25.99186272,43.73564312
Bemis Company Inc,BMS,United_States,4131.334527,,Materials,Containers & Packaging,14.25545432,3.007081061,-14.01792929,-16.528,6.290968778,23.61992205,-6.08390973
LaSalle Hotel Properties,LHO,United_States,3233.548406,,Real Estate,Equity Real Estate Investment Trusts (REITs),10.96198569,-2.237542955,8.74274598,11.23160083,49.68090432,37.64679471,19.40078672
Education Realty Trust Inc,EDR,United_States,2837.082331,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-6.44411086
Puma Biotechnology Inc,PBYI.K,United_States,1500.830887,,Health Care,Biotechnology,,,,,,,0.74441687
Taro Pharmaceutical Industries Ltd,TARO.K,United_States,4794.609532,,Health Care,Pharmaceuticals,-33.59073359,-15.05791506,-13.51351351,1.818181818,91.89189189,121.875,18.82245272
Hyatt Hotels Corp,H,United_States,6963.0966,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,5.073835664
Owens & Minor Inc,OMI,United_States,2117.358,,Health Care,Health Care Providers & Services,11.79511189,-2.597402593,14.44444405,17.49629588,89.11080379,65.24245049,9.740596157
Genpact Ltd,G,United_States,4859.488303,,Information Technology,IT Services,,,,,,,4.529125083
Spectrum Brands Holdings Inc,SPB,United_States,8575.825657,,Consumer Staples,Household Products,,,,,,,5.913504538
Post Properties Inc,PPS,United_States,NULL,,Real Estate,Equity Real Estate Investment Trusts (REITs),10.31310476,2.141680394,-0.16827295,-2.261518839,8.475733582,8.658576575,-3.916063247
AMN Healthcare Services Inc,AMN,United_States,1954.980958,,Health Care,Health Care Providers & Services,,,,,,,29.88871224
Fairmount Santrol Holdings Inc,FMSA.K,United_States,1155.295176,,Energy,Energy Equipment & Services,,,,,,,-37.75633293
Commercial Metals Co,CMC,United_States,2158.11631,,Materials,Metals & Mining,-8.508994894,10.10309278,-11.82088648,-19.91222836,-25.250411,-15.22982482,11.05527538
Chemtura Corp,CHMT.K,United_States,2117.2,,Materials,Chemicals,,,,,,,2.134146342
CSRA Inc,CSRA.K,United_States,4743.24482,,Information Technology,IT Services,,,,,,,10.6787366
EPR Properties,EPR,United_States,4692.14775,,Real Estate,Equity Real Estate Investment Trusts (REITs),0.424757411,-1.785714284,-6.041778977,-4.333447687,-6.892649666,-0.905584077,4.275355715
Tenneco Inc,TEN,United_States,3423.279813,,Consumer Discretionary,Auto Components,-46.76262626,-51.66666667,-51.37373737,0.606060609,-79.36473844,-57.56354601,16.90949788
Proto Labs Inc,PRLB.K,United_States,1539.241642,,Industrials,Machinery,,,,,,,26.22415669
Verifone Systems Inc,PAY,United_States,2069.338856,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,18.84615385
RPM International Inc,RPM,United_States,7020.620374,,Materials,Chemicals,-7.244444445,-2.604166665,-14.09570707,-11.79880085,-25.06521164,-12.76944864,9.127544478
Abercrombie & Fitch Co,ANF,United_States,815.2690665,,Consumer Discretionary,Specialty Retail,-30.32786885,13.66120219,-40.71038251,-47.83653846,-12.56830601,47.46543779,-15.42501341
KB Home,KBH,United_States,1756.632864,,Consumer Discretionary,Household Durables,0.077474439,12.52173913,-12.76045231,-22.46871728,58.79846078,82.0257727,40.44626531
Drew Industries Inc,DW,United_States,2519.16715,,Consumer Discretionary,Auto Components,-17.03703703,11.11111111,-6.666666663,-16,-31.85185185,-26.98412698,14.32910187
Tanger Factory Outlet Centers Inc,SKT,United_States,3008.466289,,Real Estate,Equity Real Estate Investment Trusts (REITs),-10.83069211,-4.559936231,-11.70205342,-7.48335333,14.72489854,29.92929392,-6.499323093
OGE Energy Corp,OGE,United_States,6945.708563,,Utilities,Electric Utilities,-9.452106946,0.289855074,-21.83976658,-22.06566321,21.3442677,55.25064651,12.0426947
Highwoods Properties Inc,HIW,United_States,5190.761878,,Real Estate,Equity Real Estate Investment Trusts (REITs),-6.09626834,-2.461624089,-9.391136119,-7.104395542,17.45260692,29.62595699,10.34088161
ITT Inc,ITT,United_States,3735.433953,,Industrials,Machinery,-3.620335992,8.637236085,-22.62477678,-28.77651714,21.87444068,57.51093905,24.38899047
Denbury Resources Inc,DNR,United_States,883.566973,,Energy,"Oil, Gas & Consumable Fuels",-9.859154928,2.36E-10,-9.859154928,-9.859154928,147.8873239,175,-15.90909091
EMCOR Group Inc,EME,United_States,3893.979918,,Industrials,Construction & Engineering,15.06849315,-1.369863012,10.95890411,12.5,39.7260274,25.92592592,7.649793095
SemGroup Corp,SEMG.K,United_States,2205.6923,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,6.281241895
Infoblox Inc,BLOX.K,United_States,1470.568317,,Information Technology,Software,,,,,,,
Radian Group Inc,RDN,United_States,3927.365248,,Financials,Thrifts & Mortgage Finance,3.668372433,13.10754068,-19.05159895,-28.43235689,63.64121225,102.1549655,24.42977347
Toro Co,TTC,United_States,6984.229672,,Industrials,Machinery,-16.66282729,-3.972366148,-11.90538797,-8.261186391,3.26157927,17.21667976,34.07755336
Worthington Industries Inc,WOR,United_States,2770.104969,,Materials,Metals & Mining,-24.48203585,-11.56716418,-20.47804909,-10.07644369,-48.41845096,-35.13545827,-11.4513968
Energizer Holdings Inc,ENR,United_States,3668.350287,,Consumer Staples,Household Products,,,,,,,29.65557468
QTS Realty Trust Inc,QTS,United_States,2560.298536,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,17.61885063
Flowers Foods Inc,FLO,United_States,4102.10981,,Consumer Staples,Food Products,2.762245681,12.44813278,-15.48573592,-24.84155851,8.837699675,28.78027261,27.64534199
Alleghany Corp,Y,United_States,9414.693493,,Financials,Insurance,7.799094266,4.983551287,0.813452565,-3.972144846,17.83329884,16.88251502,14.9423124
Ryman Hospitality Properties Inc,RHP,United_States,3258.470324,,Real Estate,Equity Real Estate Investment Trusts (REITs),-6.850869618,5.54371002,-7.709386949,-12.5569747,-28.31380288,-22.32558139,20.95900893
Shutterstock Inc,SSTK.K,United_States,1494.036841,,Information Technology,Internet Software & Services,,,,,,,-11.75750153
Chimera Investment Corp,CIM,United_States,3823.190396,,Financials,Mortgage Real Estate Investment Trusts (REITs),,,,,,,29.48169366
F.N.B. Corp,FNB,United_States,4598.192305,,Financials,Banks,-28.21176763,5.288461538,-21.86314844,-25.78783048,-11.49983252,13.26303238,10.49725097
Arch Coal Inc,ARCH.K,United_States,1756.127767,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,-1.789709172
Clean Harbors Inc,CLH,United_States,3324.435329,,Industrials,Commercial Services & Supplies,81.81818183,-7.142857142,125.1082251,142.4242424,23.37662339,-45.19230769,32.06818181
Healthcare Trust Of America Inc,HTA,United_States,4587.112164,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,9.56288462
Allegheny Technologies Inc,ATI,United_States,1996.938603,,Materials,Metals & Mining,-33.02065034,-1.433814503,-39.90637788,-39.03221291,-45.52416781,-9.348396274,25.5129959
Hanover Insurance Group Inc,THG,United_States,3766.789492,,Financials,Insurance,2.063164768,14.69598296,-23.57770383,-33.36968375,45.66213938,90.60162634,13.63339742
KBR Inc,KBR,United_States,2011.128114,,Industrials,Construction & Engineering,,,,,,,7.197155399
Cabot Corp,CBT,United_States,3743.320831,,Materials,Chemicals,46.77863336,-8.035714284,10.6855268,20.35707768,28.36983921,15.97707751,24.56517925
Leucadia National Corp,LUK,United_States,9135.183041,,Financials,Diversified Financial Services,22.28182645,5.08982036,10.05364381,4.723410346,83.99061187,67.18266247,35.65194328
Northstar Realty Finance Corp,NRF,United_States,NULL,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,11.76564096
Cinemark Holdings Inc,CNK,United_States,5028.405782,,Consumer Discretionary,Media,,,,,,,8.695903851
MRC Global Inc,MRC,United_States,1732.489508,,Industrials,Trading Companies & Distributors,,,,,,,18.2230869
Broadridge Financial Solutions Inc,BR,United_States,8272.226937,,Information Technology,IT Services,,,,,,,7.540882661
Pebblebrook Hotel Trust,PEB,United_States,2069.79562,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,23.42144399
Colony Starwood Homes,SFR,United_States,3909.110436,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,20.24954563
Allied World Assurance Company Holdings Ltd,AWH,United_States,4644.560865,,Financials,Insurance,,,,,,,23.07879627
Fresh Del Monte Produce Inc,FDP,United_States,3109.617818,,Consumer Staples,Food Products,-11.68831169,-16.88311688,-11.03896104,7.031249998,-53.24675325,-47.44525547,-1.836461207
PerkinElmer Inc,PKI,United_States,6522.446026,,Health Care,Life Sciences Tools & Services,81.27100526,18.36736229,116.0259724,82.50467718,187.9053935,33.27350886,17.4325538
Webster Financial Corp,WBS,United_States,4675.47909,,Financials,Banks,-10.40824754,6.230497322,-19.65956981,-24.37159553,12.56762002,40.1132901,24.82005039
RPC Inc,RES,United_States,3957.290434,,Energy,Energy Equipment & Services,46.59766922,7.250507774,29.12245037,20.39332312,117.0058925,68.06209291,7.387706855
California Resources Corp,CRC,United_States,497.8486773,,Energy,"Oil, Gas & Consumable Fuels",,,,,,,6.17059891
Murphy USA Inc,MUSA.K,United_States,2563.739445,,Consumer Discretionary,Specialty Retail,,,,,,,10.20117218
Madison Square Garden Co,MSG,United_States,4834.945908,,Consumer Discretionary,Media,,,,,,,20.4525103
Boston Beer Company Inc,SAM,United_States,1781.473439,,Consumer Staples,Beverages,-14.28571429,-14.28571428,-17.14285714,-3.333333336,0.714285717,21.55172414,-11.25115279
Service Corporation International,SCI,United_States,6057.075401,,Consumer Discretionary,Diversified Consumer Services,-60.97560976,4.065040652,-50.40650406,-52.34375,-77.23577236,-54.09836066,26.94240101
TRI Pointe Group Inc,TPH,United_States,1976.6335,,Consumer Discretionary,Household Durables,,,,,,,16.57303371
EverBank Financial Corp,EVER.K,United_States,2493.655944,,Financials,Thrifts & Mortgage Finance,,,,,,,1.348270264
Fabrinet,FN,United_States,1281.21983,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-13.94887069
Sun Communities Inc,SUI,United_States,6169.474796,,Real Estate,Equity Real Estate Investment Trusts (REITs),-7.488474784,-1.183431952,-7.087991993,-5.975273335,12.84982494,21.4588161,11.05191413
Store Capital Corp,STOR.K,United_States,4111.361555,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-8.749988772
Watsco Inc,WSO,United_States,4962.244113,,Industrials,Trading Companies & Distributors,2.038148844,21.95121951,-11.4040025,-27.35128205,13.35532611,27.94632862,3.006801464
Weingarten Realty Investors,WRI,United_States,4205.078646,,Real Estate,Equity Real Estate Investment Trusts (REITs),2.07707141,1.168614359,0.688267718,-0.474798082,28.32973749,27.45252291,-5.868602243
NorthStar Asset Management Group Inc,NSAM.K,United_States,7303.059269,,Financials,Capital Markets,,,,,,,14.8745951
Penske Automotive Group Inc,PAG,United_States,4109.897797,,Consumer Discretionary,Specialty Retail,-30.1980198,-20.79207921,-38.61386139,-22.5,-47.02970297,-13.70967742,12.14816216
Gramercy Property Trust,GPT,United_States,4220.551809,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,6.49922689
Sunstone Hotel Investors Inc,SHO,United_States,3282.015339,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,18.93976973
DiamondRock Hospitality Co,DRH,United_States,2211.771584,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,21.71170622
Metaldyne Performance Group Inc,MPG,United_States,1487.522679,,Consumer Discretionary,Auto Components,,,,,,,11.840226
Portland General Electric Co,POR,United_States,4038.34507,,Utilities,Electric Utilities,,,,,,,5.095132935
Douglas Emmett Inc,DEI,United_States,5768.946798,,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,5.402319678
