Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Fittec International Group Ltd,2662.HK,Hong_Kong,376.5358969,0.478055363,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,44.68085107,40.93264249
KSL Holdings Ltd,8170.HK,Hong_Kong,95.12524258,0.261923166,Industrials,Construction & Engineering,,,,,,,-41.36807818,-42.85714286
International Housewares Retail Co Ltd,1373.HK,Hong_Kong,162.6377989,0.124424066,Consumer Discretionary,Specialty Retail,,,,,,,16.92780338,13.27380952
Sino Energy International Holdings Group Ltd,1096.HK,Hong_Kong,99.14361935,0.074356502,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,21.51898734,26.31578947
Shun Cheong Holdings Ltd,0650.HK,Hong_Kong,496.6019322,0.054725372,Consumer Discretionary,"Hotels, Restaurants & Leisure",183.8709677,6.451612904,196.7741935,178.7878788,14.41657294,-61.44658955,-11.48148148,-18.15068493
Silver Grant International Industries Ltd,0171.HK,Hong_Kong,355.6043525,0.280293583,Real Estate,Real Estate Management & Development,3.703703705,1.18785E-09,12.34567901,12.34567901,-38.88888889,-45.6043956,42.85714286,41.17647059
Global Energy Resources International Group Ltd,8192.HK,Hong_Kong,47.95029482,0.502041592,Industrials,Building Products,,,,,,,-21.26419193,-14.23420907
China VAST Industrial Urban Development Co Ltd,6166.HK,Hong_Kong,606.1517408,2.348566214,Real Estate,Real Estate Management & Development,,,,,,,-7.987220447,-2.040816328
Season Pacific Holdings Ltd,8127.HK,Hong_Kong,69.400712,2.459373104,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-93.60946746,-96.66666667
C C Land Holdings Ltd,1224.HK,Hong_Kong,998.3117766,0.593255075,Real Estate,Real Estate Management & Development,40,17.14285714,22.85714286,4.87804878,84.65987383,50.30454846,-4.735864991,-7.76699656
Yi Hua Holdings Ltd,2213.HK,Hong_Kong,252.122506,0.468570995,Consumer Staples,Food & Staples Retailing,,,,,,,22.74143302,7.35694823
ZZ Capital International Ltd,8295.HK,Hong_Kong,219.0284519,0.025711785,Financials,Capital Markets,,,,,,,-29.4117647,-26.15384615
Chuang's China Investments Ltd,0298.HK,Hong_Kong,160.827267,0.193995086,Real Estate,Real Estate Management & Development,92.86829966,-4.411764706,97.31910658,106.4261423,-63.60228923,-81.55388426,10.41666666,7.169117645
Amax International Holdings Ltd,0959.HK,Hong_Kong,39.3139073,0.0499497,Consumer Discretionary,"Hotels, Restaurants & Leisure",29.54545455,-9.09090909,29.54545455,42.50000001,-24.6837721,-41.86115742,-13.55932203,-17.74193548
Dining Concepts Holdings Ltd,8056.HK,Hong_Kong,36.44661929,0.018823928,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-23.07692308,-20.45454545
Road King Infrastructure Ltd,1098.HK,Hong_Kong,1104.676383,4.321018816,Real Estate,Real Estate Management & Development,-12.04188482,7.853403139,-8.900523562,-15.53398058,-18.78330175,-10.84833697,74.05731523,76.99386502
Man Sang International Ltd,0938.HK,Hong_Kong,115.186913,0.021268102,Real Estate,Real Estate Management & Development,36.20689655,6.896551725,65.51724138,54.83870968,-25.51721159,-54.999982,-28.78787879,-21.66666667
Elegance Optical International Holdings Ltd,0907.HK,Hong_Kong,81.52685179,0.804073543,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",35.01712329,3.124999999,31.76369863,27.77085928,93.20802803,46.63221361,-15.87982832,-11.71171171
Welling Holding Ltd,0382.HK,Hong_Kong,644.4235437,0.339559715,Industrials,Electrical Equipment,23.93162393,1.282051283,26.06837607,24.47257384,23.93162392,-1.694915261,14.37908496,17.44966443
Dragon Crown Group Holdings Ltd,0935.HK,Hong_Kong,236.9755304,0.034286945,Industrials,Commercial Services & Supplies,,,,,,,-2.58064516,-9.580838321
DaMing International Holdings Ltd,1090.HK,Hong_Kong,496.2200108,0.368045977,Materials,Metals & Mining,,,,,,,3.333333336,5.084745765
Hop Fung Group Holdings Ltd,2320.HK,Hong_Kong,102.4076906,0.299192488,Materials,Containers & Packaging,,,,,,,29.87012986,20.48192771
Real Nutriceutical Group Ltd,2010.HK,Hong_Kong,93.13048587,0.265327953,Consumer Staples,Personal Products,,,,,,,-28.90625,-25.40983606
ICO Group Ltd,1460.HK,Hong_Kong,110.5270599,0.932819409,Information Technology,IT Services,,,,,,,8.040201001,0.938967132
YGM Trading Ltd,0375.HK,Hong_Kong,176.9998552,0.100049912,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",22.35778591,0.704225353,-12.60158149,-13.21275925,65.34116049,89.18095238,13.69863014,17.73049646
Silver Base Group Holdings Ltd,0886.HK,Hong_Kong,144.5900125,0.090606151,Consumer Discretionary,Distributors,,,,,,,-16.10169492,-2.941176473
Loudong General Nice Resources China Holdings Ltd,0988.HK,Hong_Kong,218.7928789,0.011094848,Materials,Metals & Mining,26.76051898,5.633796653,64.31920087,55.55551923,-87.32395143,-92.28571676,-24.03846154,-15.05376344
New World Department Store China Ltd,0825.HK,Hong_Kong,253.6436589,0.104474097,Consumer Discretionary,Multiline Retail,,,,,,,5.405405406,9.345794392
Cosmopolitan International Holdings Ltd,0120.HK,Hong_Kong,166.6117073,0.429125514,Financials,Capital Markets,16.27906977,20.93023256,30.23255814,7.692307695,24.50805355,-4.395601743,5.172413794,5.172413795
Wan Kei Group Holdings Ltd,1718.HK,Hong_Kong,82.66395918,0.054852593,Industrials,Construction & Engineering,,,,,,,-37.38317757,-39.09090909
Aeon Credit Service Asia Co Ltd,0900.HK,Hong_Kong,316.0474777,0.182561753,Financials,Consumer Finance,-33.74080973,-4.705883648,-30.0183833,-26.5625,-18.59788319,16.31928592,2.622377625,6.72727273
Jolimark Holdings Ltd,2028.HK,Hong_Kong,135.987951,0.140425049,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,3.870967743,-2.424242426
CW Group Holdings Ltd,1322.HK,Hong_Kong,144.2090205,0.149710747,Industrials,Machinery,,,,,,,-1.265822789,-1.886792455
U-Home Group Holdings Ltd,2327.HK,Hong_Kong,138.473788,0.053310062,Health Care,Health Care Providers & Services,,,,,,,-15.11627907,-9.87654321
Karrie International Holdings Ltd,1050.HK,Hong_Kong,287.278776,0.323373019,Information Technology,"Electronic Equipment, Instruments & Components",60.65844756,-5.09226E-10,90.78190647,90.78190647,-11.99767846,-53.87281574,70.35996488,70.35996488
Crocodile Garments Ltd,0122.HK,Hong_Kong,129.0848509,0.188542326,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",73.68421053,-8.94736842,52.63157895,67.6300578,2.105263158,-33.10344828,2.912621359,3.921568628
CP Lotus Corp,0121.HK,Hong_Kong,174.1888347,0.000763143,Consumer Staples,Food & Staples Retailing,759.4594595,2.702702703,391.8918919,378.9473684,170.2702703,-45.05494506,-4.2656E-09,2.499999996
Neway Group Holdings Ltd,0055.HK,Hong_Kong,18.25471287,0.031905764,Industrials,Commercial Services & Supplies,40.47540984,3.333333334,31.90983607,27.65468007,52.46721312,15.58441558,-1.754385965,2.26263E-10
G-Resources Group Ltd,1051.HK,Hong_Kong,476.254898,0.805219039,Materials,Metals & Mining,141.3793103,-13.79310345,213.7931035,264,-89.65517241,-96.7032967,-0.724637678,-8.053691272
Ozner Water International Holding Ltd,2014.HK,Hong_Kong,512.7510702,0.297043766,Consumer Discretionary,Household Durables,,,,,,,22.64150943,9.550561796
New Focus Auto Tech Holdings Ltd,0360.HK,Hong_Kong,217.6283369,0.041577834,Consumer Discretionary,Auto Components,,,,,,,-30.18867925,-26
Kowloon Development Co Ltd,0034.HK,Hong_Kong,1273.800532,1.444176661,Real Estate,Real Estate Management & Development,-0.709219857,-3.546099291,0.709219859,4.411764707,0.680822246,-0.028197629,14.58208078,13.73844122
Flat Glass Group Co Ltd,6865.HK,Hong_Kong,393.2707013,0.1849397,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,3.742690058,-5.02793296
CIL Holdings Ltd,0479.HK,Hong_Kong,41.81561595,0.038190032,Information Technology,"Electronic Equipment, Instruments & Components",-1.369863018,-2.57294E-10,15.06849315,15.06849315,-86.30136986,-88.09523809,-15.09433962,-11.76470588
Chu Kong Shipping Enterprises Group Co Ltd,0560.HK,Hong_Kong,277.7134922,0.729066446,Industrials,Marine,1.408450709,7.04225352,-11.26760563,-17.10526315,-2.611439066,9.755362318,-6.542056072,-4.76190476
OP Financial Investments Ltd,1140.HK,Hong_Kong,697.6976214,0.895939083,Financials,Capital Markets,,,,,,,78.75,43
China Vanguard Group Ltd,8156.HK,Hong_Kong,300.2875115,0.589814922,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,97.22222222,153.5714286
China Flavors and Fragrances Co Ltd,3318.HK,Hong_Kong,201.2747786,0.770573546,Materials,Chemicals,,,,,,,-18.02120141,-10.42471043
Get Nice Financial Group Ltd,1469.HK,Hong_Kong,372.7075274,0.479883847,Financials,Capital Markets,,,,,,,14.88461539,12.71698113
Wuyi International Pharmaceutical Co Ltd,1889.HK,Hong_Kong,89.91241052,0.212944374,Health Care,Pharmaceuticals,,,,,,,3.333333333,1.63934426
Vedan International Holdings Ltd,2317.HK,Hong_Kong,185.9915272,0.368009206,Consumer Staples,Food Products,,,,,,,-4.040404042,-3.061224492
Vinco Financial Group Ltd,8340.HK,Hong_Kong,61.68952178,0.099934429,Financials,Capital Markets,,,,,,,-40.47619048,-50
Runway Global Holdings Co Ltd,1520.HK,Hong_Kong,105.6047501,1.008457147,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,41.42857143,37.5
China Oil Gangran Energy Group Holdings Ltd,8132.HK,Hong_Kong,94.59560382,0.041757317,Industrials,Electrical Equipment,,,,,,,-6.818181817,-3.149606298
Celebrate International Holdings Ltd,8212.HK,Hong_Kong,9.461043044,0.014871821,Consumer Staples,Food & Staples Retailing,,,,,,,-9.004739336,-22.58064516
DT Capital Ltd,0356.HK,Hong_Kong,21.97110874,0.008141248,Financials,Capital Markets,,,,,,,-21.05263158,-18.18181818
China New Town Development Co Ltd,1278.HK,Hong_Kong,481.2560077,0.11518126,Real Estate,Real Estate Management & Development,,,,,,,-3.749999998,-12.5
EcoGreen International Group Ltd,2341.HK,Hong_Kong,147.3044277,0.102696747,Materials,Chemicals,,,,,,,1.78571429,-1.724137927
Merdeka Financial Services Group Ltd,8163.HK,Hong_Kong,17.48999586,0.138265754,Consumer Staples,Food & Staples Retailing,,,,,,,-26.95652174,-14.28571428
Vision Values Holdings Ltd,0862.HK,Hong_Kong,202.3598976,0.312705899,Information Technology,IT Services,372.7272727,-39.39393939,570.7070707,1006.666667,-1.010101017,-85.24096386,34.90263851,38.70271284
Shenguan Holdings (Group) Ltd,0829.HK,Hong_Kong,247.2386587,0.057622699,Consumer Staples,Food Products,,,,,,,-3.278688526,-7.812500001
Honma Golf Limited,6858.HK,Hong_Kong,462.6052899,0.357260054,Consumer Discretionary,Leisure Products,,,,,,,-30.0591716,-28.27669903
China Opto Holdings Ltd,1332.HK,Hong_Kong,365.153167,0.207458678,Materials,Containers & Packaging,,,,,,,1.18008E-09,-6.451612903
Grand Concord International Holdings Ltd,0844.HK,Hong_Kong,55.61273066,0.069746458,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-23.91304348,-17.32283465
Winshine Science Co Ltd,0209.HK,Hong_Kong,67.79661614,0.070620355,Consumer Discretionary,Leisure Products,,,,,,,-36.56387665,-40.24896265
Sunwah Kingsway Capital Holdings Ltd,0188.HK,Hong_Kong,88.02512348,0.048595522,Financials,Capital Markets,,,,,-9.803921569,-9.803921569,-14.39813464,-22.79936378
Target Insurance Holdings Ltd,6161.HK,Hong_Kong,123.2884422,0.044584458,Financials,Insurance,,,,,,,-13.20754717,-11.53846154
China NT Pharma Group Co Ltd,1011.HK,Hong_Kong,342.4544382,0.369091999,Health Care,Health Care Providers & Services,,,,,,,-2.285714288,-2.285714286
Phoenix Satellite Television Holdings Ltd,2008.HK,Hong_Kong,853.8808448,0.127646121,Consumer Discretionary,Media,,,,,96.75925926,96.75925926,-13.63636364,-10.73825504
Asia Resources Holdings Ltd,0899.HK,Hong_Kong,133.9201828,0.193119342,Materials,Metals & Mining,72.06293851,-1.952962416,98.97781156,102.9411765,-43.28651747,-71.49758454,-27.77777778,-22
Huajin International Holdings Ltd,2738.HK,Hong_Kong,222.0822784,0.075066214,Materials,Metals & Mining,,,,,,,4.727272726,6.27306273
Goldpac Group Ltd,3315.HK,Hong_Kong,316.1200854,0.374221673,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,35.32110091,26.06837607
Grande Holdings Ltd,0186.HK,Hong_Kong,247.1497739,0.006550548,Consumer Discretionary,Distributors,42.85714285,-1.428571432,42.85714285,44.92753623,87.61538144,31.33076701,-26.31578947,-24.73118279
Tao Heung Holdings Ltd,0573.HK,Hong_Kong,278.4053884,0.408426226,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,6.906E-12,1.428571426
Janco Holdings Ltd,8035.HK,Hong_Kong,23.51913018,0.110259649,NULL,NULL,,,,,,,-3.174603175,8.928571428
Pearl Oriental Oil Ltd,0632.HK,Hong_Kong,103.0270764,0.042580458,Industrials,Commercial Services & Supplies,168.8311688,54.54545454,200,94.11764705,20.77922078,-59.74025974,-16.27118644,-13.33333333
Clear Lift Holdings Ltd,1341.HK,Hong_Kong,86.10829081,0.389976214,Industrials,Trading Companies & Distributors,,,,,,,-19.27710843,-9.459459458
Grand Field Group Holdings Ltd,0115.HK,Hong_Kong,40.67680066,0.029282573,Real Estate,Real Estate Management & Development,20.58823529,25,-11.76470588,-29.41176471,-35,-26.33333333,-3.688524591,-7.843137255
CITIC Dameng Holdings Ltd,1091.HK,Hong_Kong,180.6562467,0.13184472,Materials,Metals & Mining,,,,,,,-9.890109894,-25.45454546
Haitian Energy International Ltd,8261.HK,Hong_Kong,281.7977355,0.197483247,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,-34.24657534,-26.15384616
CROSSTEC Group Holdings Ltd,3893.HK,Hong_Kong,36.08837024,0.026583481,Consumer Discretionary,Diversified Consumer Services,,,,,,,-14.59854014,-15.82733813
Shengli Oil & Gas Pipe Holdings Ltd,1080.HK,Hong_Kong,134.7163712,0.034643601,Energy,Energy Equipment & Services,,,,,,,-21.95121951,-15.78947368
Ko Yo Chemical Group Ltd,0827.HK,Hong_Kong,113.7910493,0.052389326,Materials,Chemicals,,,,,,,-11.20689655,-9.649122808
Easy One Financial Group Ltd,0221.HK,Hong_Kong,21.49652858,0.028550118,Real Estate,Real Estate Management & Development,,,,,,,-47.05882353,-40.98360656
Fountain Set Holdings Ltd,0420.HK,Hong_Kong,159.5795429,0.103667361,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-4.888613864,4.166666666,1.670792076,-2.396039606,-33.55231928,-34.64427751,3.000000002,4.040404043
Modern Dental Group Ltd,3600.HK,Hong_Kong,384.2743127,0.022180758,Health Care,Health Care Equipment & Supplies,,,,,,,7.553956834,20.56451613
Rici Healthcare Holdings Ltd,1526.HK,Hong_Kong,419.4581539,0.488676361,Health Care,Health Care Providers & Services,,,,,,,6.217616584,12.02185793
China Chengtong Development Group Ltd,0217.HK,Hong_Kong,362.2150693,0.253987143,Industrials,Trading Companies & Distributors,-59.73451327,16.81415929,-26.54867257,-37.12121212,-82.10760653,-75.64047636,-27.6119403,-30.71428572
Aurum Pacific China Group Ltd,8148.HK,Hong_Kong,16.78942025,0.036411286,Information Technology,Software,,,,,,,-21.05263158,-13.66906475
Shougang Concord International Enterprises Co Ltd,0697.HK,Hong_Kong,284.3630387,0.143469606,Materials,Metals & Mining,-14.70588235,1.470588234,-7.352941174,-8.695652171,-32.35294117,-26.98412698,-3.137254905,-8.51851852
Future Data Group Ltd,8229.HK,Hong_Kong,21.59133262,0.103537633,NULL,NULL,,,,,,,-5.617977525,1.17368E-09
North Mining Shares Co Ltd,0433.HK,Hong_Kong,443.4682565,0.32007679,Materials,Metals & Mining,233.3333333,4.761904762,150,138.6363636,459.0292162,123.6116865,16.78832117,-4.191616765
Lippo China Resources Ltd,0156.HK,Hong_Kong,295.2927793,0.075560313,Real Estate,Real Estate Management & Development,-5.555555553,-3.703703704,11.11111111,15.38461539,-42.59259259,-48.33333333,10.59437387,7.758620689
Lifestyle International Holdings Ltd,1212.HK,Hong_Kong,2287.113342,0.842649425,Consumer Discretionary,Multiline Retail,,,,,,,5.513307983,12.00807265
SiS International Holdings Ltd,0529.HK,Hong_Kong,146.5277239,0.03967178,Real Estate,Real Estate Management & Development,100,-6.250000001,159.375,176.6666667,-24.42900867,-70.86419611,5.398457584,7.049608355
Jin Bao Bao Holdings Ltd,1239.HK,Hong_Kong,57.70269228,0.260799685,Materials,Containers & Packaging,,,,,,,-70.06802721,-70.06802721
Emperor Entertainment Hotel Ltd,0296.HK,Hong_Kong,313.1683751,1.098707844,Consumer Discretionary,"Hotels, Restaurants & Leisure",-12.19512195,-2.439024389,7.317073172,10,-54.87804878,-57.95454545,1.322751322,-0.277081594
Media Asia Group Holdings Ltd,8075.HK,Hong_Kong,86.47558764,0.004274547,Consumer Discretionary,Media,,,,,,,-9.999999998,-3.076923076
Hong Kong Building and Loan Agency Ltd,0145.HK,Hong_Kong,83.00078249,0.054050451,Financials,Thrifts & Mortgage Finance,32.25806451,-3.225806454,30.10752688,34.44444444,9.885539657,-15.5425191,-15.15151515,-21.12676056
Sun Century Group Ltd,1383.HK,Hong_Kong,549.6131835,3.41881602,Real Estate,Real Estate Management & Development,,,,,,,236.4929293,225.6880734
Leoch International Technology Ltd,0842.HK,Hong_Kong,335.7746244,2.09689339,Industrials,Electrical Equipment,,,,,,,94.94949496,80.37383178
China City Railway Transportation Technology Holdings Co Ltd,1522.HK,Hong_Kong,414.5810038,0.773326905,Information Technology,Software,,,,,,,1.324503311,-1.923076923
Add New Energy Investment Holdings Group Ltd,2623.HK,Hong_Kong,59.35328653,0.023706369,Materials,Metals & Mining,,,,,,,-20,-17.3553719
Playmates Holdings Ltd,0635.HK,Hong_Kong,340.1295996,0.601108752,Consumer Discretionary,Leisure Products,193.1818182,-2.272727273,184.0909091,190.6976744,-4.473683261,-66.37473651,49.84752664,35.65144517
Yuan Heng Gas Holdings Ltd,0332.HK,Hong_Kong,603.1698191,0.251433464,Energy,"Oil, Gas & Consumable Fuels",16.29854392,4.166666665,12.1076054,7.623301185,18.09645676,5.342056271,12.5,-1.369863013
Convenience Retail Asia Ltd,0831.HK,Hong_Kong,436.1987367,0.208638034,Consumer Staples,Food & Staples Retailing,,,,,,,7.228915664,15.58441559
Lamtex Holdings Ltd,1041.HK,Hong_Kong,43.41654738,0.300198418,Financials,Capital Markets,430,-17,450,562.6506024,132,-57.81818182,39.28571429,32.20338983
China Financial International Investments Ltd,0721.HK,Hong_Kong,415.9714222,0.781626231,Financials,Capital Markets,,,,,,,-32.95454545,-28.91566265
China Sunshine Paper Holdings Co Ltd,2002.HK,Hong_Kong,154.7843863,0.205917033,Materials,Containers & Packaging,,,,,,,3.448275862,2.739726027
One Media Group Ltd,0426.HK,Hong_Kong,86.0787112,0.127733292,Consumer Discretionary,Media,,,,,,,12.83783784,21.01449275
LongiTech Smart Energy Holding Ltd,1281.HK,Hong_Kong,263.0693622,1.50338174,Industrials,Building Products,,,,,,,41.20603015,40.5
TSC Group Holdings Ltd,0206.HK,Hong_Kong,72.70317871,0.059044245,Energy,Energy Equipment & Services,,,,,,,-26.60550459,-31.03448276
Chinese People Holdings Co Ltd,0681.HK,Hong_Kong,90.14900175,0.025323376,Energy,"Oil, Gas & Consumable Fuels",190.9090909,30.90909091,159.0909091,97.91666667,-75.90909091,-90.70175439,-27.85714286,-22.30769231
Ascent International Holdings Ltd,0264.HK,Hong_Kong,46.51960194,0.03193808,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,-15.44715447,-15.44715447
Bank of Chongqing Co Ltd,1963.HK,Hong_Kong,2609.296419,0.57086896,Financials,Banks,,,,,,,3.015873014,0.776397512
K H Group Holdings Ltd,1557.HK,Hong_Kong,NULL,0.066780323,Industrials,Construction & Engineering,,,,,,,19.62616822,19.62616822
Far East Global Group Ltd,0830.HK,Hong_Kong,304.854779,0.053390033,Industrials,Building Products,,,,,,,-1.785714285,-9.090909088
Bonjour Holdings Ltd,0653.HK,Hong_Kong,173.3091066,0.095547857,Consumer Discretionary,Specialty Retail,,,,,,,9.722222218,14.49275362
Future Bright Holdings Ltd,0703.HK,Hong_Kong,74.09177534,0.14108154,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-5.681818184,-8.791208793
Capxon International Electronic Co Ltd,0469.HK,Hong_Kong,51.55777924,0.135470391,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,11.76470588,5.555555555
Tang Palace China Holdings Ltd,1181.HK,Hong_Kong,159.6877112,0.364978657,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,12.30769231,16.8
Wing Lee Property Investments Ltd,0864.HK,Hong_Kong,60.55011949,0.014123604,Real Estate,Real Estate Management & Development,,,,,,,-10.22491247,-7.524909834
National United Resources Holdings Ltd,0254.HK,Hong_Kong,117.0136374,0,Industrials,Trading Companies & Distributors,-16.66666667,-18.0952381,4.761904763,27.90697675,-30.47619047,-33.63636363,0,0
Playmates Toys Ltd,0869.HK,Hong_Kong,216.2615393,0.314899422,Consumer Discretionary,Leisure Products,,,,,,,20.94880505,9.037180315
Midland Holdings Ltd,1200.HK,Hong_Kong,190.17907,0.197889892,Real Estate,Real Estate Management & Development,25.35211268,25.35211267,2.816901408,-17.97752809,-14.43764022,-16.78181446,-2.998072932,-5.413058668
SOCAM Development Ltd,0983.HK,Hong_Kong,131.4131819,0.1194942,Industrials,Construction & Engineering,-6.509851397,14.1509434,-4.036567042,-15.93286038,6.286481587,10.75727317,-25.96491228,-21.85185185
National Electronics Holdings Ltd,0213.HK,Hong_Kong,146.477384,0.039635764,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",23.22274881,0.47393365,30.33175355,29.71698113,-35.5450237,-50.54545454,16.04706862,12.56565656
Northeast Tiger Pharmaceutical Co Ltd,8197.HK,Hong_Kong,109.1742212,0.020872869,Health Care,Pharmaceuticals,,,,,,,-13.91304348,-22.0472441
Lung Kee Bermuda Holdings Ltd,0255.HK,Hong_Kong,296.4362874,0.346142097,Industrials,Machinery,24.59359367,15.17857143,24.59359367,8.174282871,64.61583223,32.12222827,35.68773234,33.6996337
King Fook Holdings Ltd,0280.HK,Hong_Kong,72.8017695,0.033013148,Consumer Discretionary,Specialty Retail,30,11.66666667,23.33333333,10.44776119,1.612918992,-17.61114676,-8.823529409,-6.060606058
Alco Holdings Ltd,0328.HK,Hong_Kong,151.2145429,0.08661601,Consumer Discretionary,Household Durables,-8.208950725,8.95522388,-6.679099906,-14.34931087,-20.0398022,-14.31694538,-31.4524508,-7.277199077
Millennium Pacific Group Holdings Ltd,8147.HK,Hong_Kong,94.73451657,0.555917072,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,8.461538457,3.676470585
Rentian Technology Holdings Ltd,0885.HK,Hong_Kong,567.583363,0.267289718,Information Technology,Software,,,,,,,-13,-11.22448979
Universe International Financial Holdings Ltd,1046.HK,Hong_Kong,109.6662695,4.139822001,Consumer Discretionary,Media,202.0833333,8.06155E-10,170.8333333,170.8333333,189.670947,6.955426588,58.73015872,49.25373134
Jujiang Construction Group Co Ltd,1459.HK,Hong_Kong,89.11154237,0.15154761,Industrials,Construction & Engineering,,,,,,,-10.95890411,-21.21212121
Colour Life Services Group Co Ltd,1778.HK,Hong_Kong,591.2616021,0.425144873,Real Estate,Real Estate Management & Development,,,,,,,-19.15641476,-17.41472172
City E-Solutions Ltd,0557.HK,Hong_Kong,165.6434212,0.072776363,Consumer Discretionary,"Hotels, Restaurants & Leisure",-13.88888889,-5.555555556,-25,-20.58823529,1384.204578,1878.939437,-8.174386922,0.597014925
Sino-I Technology Ltd,0250.HK,Hong_Kong,271.2973457,0.098928495,Information Technology,Internet Software & Services,64.83516484,-4.395604394,161.5384615,173.5632184,-72.74725275,-89.57983193,-15.2,-15.87301587
Dream International Ltd,1126.HK,Hong_Kong,251.5029764,0.086000026,Consumer Discretionary,Leisure Products,,,,,,,33.1797235,31.96347032
Smartac Group China Holdings Ltd,0395.HK,Hong_Kong,75.27793843,0.058498907,Materials,Chemicals,,,,,,,-7.518796992,-4.651162791
Tai Cheung Holdings Ltd,0088.HK,Hong_Kong,581.1836292,0.226478024,Real Estate,Real Estate Management & Development,-0.022604706,-4.624277457,6.371298482,11.52869477,-38.38602383,-42.07650273,14.96772434,11.52041626
Suchuang Gas Corp Ltd,1430.HK,Hong_Kong,275.0234394,0.251690967,Utilities,Gas Utilities,,,,,,,6.278026907,6.278026907
Qingling Motors Group Co Ltd,1122.HK,Hong_Kong,820.2100142,0.492073377,Consumer Discretionary,Automobiles,-34.10852713,-13.17829457,-36.43410853,-26.78571429,-17.15876224,30.32341063,7.083333332,5.761316871
Sun International Resources Ltd,8029.HK,Hong_Kong,219.9516765,0.206965337,Consumer Discretionary,Diversified Consumer Services,,,,,-19.67213115,-19.67213115,14.95327103,14.95327103
Perfectech International Holdings Ltd,0765.HK,Hong_Kong,89.10977999,0.140491816,Consumer Discretionary,Leisure Products,77.17391304,6.521739131,82.60869565,71.42857142,33.54067218,-26.87058428,17.12707182,-0.469483571
China Regenerative Medicine International Ltd,8158.HK,Hong_Kong,644.1350165,0.89614769,Health Care,Biotechnology,,,,,,,11.76470588,7.547169811
Hung Fook Tong Group Holdings Ltd,1446.HK,Hong_Kong,64.91239831,0.30989364,Consumer Staples,Beverages,,,,,,,14.92537313,14.92537313
Vital Mobile Holdings Ltd,6133.HK,Hong_Kong,73.19204719,0.023443712,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,-41.22807018,-43.22033898
COSCO International Holdings Ltd,0517.HK,Hong_Kong,658.2929791,0.459163382,Industrials,Transportation Infrastructure,-27.55102041,16.32653061,-13.26530612,-25.43859649,-12.24489796,1.176470592,-6.703910615,-10.69518717
Springland International Holdings Ltd,1700.HK,Hong_Kong,416.7029494,0.350133714,Consumer Discretionary,Multiline Retail,,,,,,,16.66666666,18.64406779
Sinomedia Holding Ltd,0623.HK,Hong_Kong,117.2255852,0.096967587,Consumer Discretionary,Media,,,,,,,-7.526881719,-7.027027026
Fuguiniao Co Ltd,1819.HK,Hong_Kong,666.8404992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,0,0
Huarong International Financial Holdings Ltd,0993.HK,Hong_Kong,1125.301323,0.166104901,Financials,Capital Markets,-4.166666672,-12.5,29.76190476,48.29931972,-63.0952381,-71.55963303,27.77649017,-20.19138316
Plover Bay Technologies Ltd,1523.HK,Hong_Kong,86.10829081,0.224044331,Information Technology,Communications Equipment,,,,,,,40.61554621,27.59558823
Tianjin TEDA Biomedical Engineering Co Ltd,8189.HK,Hong_Kong,128.526263,0.020959976,Materials,Chemicals,,,,,,,-26.25,-22.36842105
BBI Life Sciences Corp,1035.HK,Hong_Kong,127.3009436,0.045437077,Health Care,Biotechnology,,,,,,,-8.999999999,-3.191489362
China Leon Inspection Holding Ltd,1586.HK,Hong_Kong,79.68229896,0.011940137,Energy,Energy Equipment & Services,,,,,,,-8.823529412,-11.42857143
Pak Wing Group Holdings Ltd,8316.HK,Hong_Kong,164.5053914,0.000205714,Industrials,Construction & Engineering,,,,,,,14.28571428,14.28571429
